Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
17/01/2024,CT101097,156,511,43444402.62,Giao dịch mua bán,Production,CUST0028,VEND0022,Asset,IAS 16,Asset,IAS 16
22/04/2024,CT749168,331,511,17587824.61,Giao dịch mua bán,HR,CUST0169,VEND0099,Liability,IAS 37,Liability,IAS 37
07/08/2024,CT467279,111,211,39223406.49,Giao dịch mua bán,Sales,CUST0093,VEND0118,Asset,IAS 16,Asset,IAS 16
27/05/2024,CT965892,112,214,23579913.54,Giao dịch mua bán,HR,CUST0101,VEND0023,Asset,IAS 16,Asset,IAS 16
31/10/2024,CT002351,211,131,47609702.22,Giao dịch mua bán,Sales,CUST0153,VEND0044,Asset,IAS 16,Asset,IAS 16
23/09/2024,CT571523,511,642,49678275.85,Giao dịch mua bán,IT,CUST0033,VEND0062,Revenue,IFRS 15,Revenue,IFRS 15
18/06/2024,CT755423,156,632,3297654.89,Giao dịch mua bán,Sales,CUST0127,VEND0062,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT126162,642,214,35143708.32,Giao dịch mua bán,HR,CUST0176,VEND0010,Expense,IAS 1,Expense,IAS 1
30/11/2024,CT524097,152,111,37566844.5,Giao dịch mua bán,Finance,CUST0009,VEND0102,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT527987,156,632,41579464.46,Giao dịch mua bán,Finance,CUST0126,VEND0147,Asset,IAS 16,Asset,IAS 16
28/02/2024,CT247354,112,131,44759066.61,Giao dịch mua bán,HR,CUST0101,VEND0167,Asset,IAS 16,Asset,IAS 16
07/11/2024,CT275179,131,131,36433054.66,Giao dịch mua bán,IT,CUST0008,VEND0130,Asset,IAS 16,Asset,IAS 16
31/08/2024,CT335805,111,152,28327250.41,Giao dịch mua bán,Finance,CUST0002,VEND0054,Asset,IAS 16,Asset,IAS 16
29/11/2024,CT330310,211,214,40943704.7,Giao dịch mua bán,Sales,CUST0009,VEND0085,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT810639,152,112,31529035.26,Giao dịch mua bán,IT,CUST0193,VEND0079,Asset,IAS 16,Asset,IAS 16
27/11/2024,CT309814,111,632,8187190.28,Giao dịch mua bán,Sales,CUST0019,VEND0146,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT055195,511,211,37182948.32,Giao dịch mua bán,Sales,CUST0156,VEND0153,Revenue,IFRS 15,Revenue,IFRS 15
20/05/2024,CT562863,511,111,28963535.68,Giao dịch mua bán,Finance,CUST0078,VEND0085,Revenue,IFRS 15,Revenue,IFRS 15
19/04/2024,CT779925,211,156,9167157.16,Giao dịch mua bán,Finance,CUST0007,VEND0180,Asset,IAS 16,Asset,IAS 16
26/03/2024,CT188512,156,642,26710019.72,Giao dịch mua bán,Production,CUST0167,VEND0043,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT253252,131,156,39994606.97,Giao dịch mua bán,Production,CUST0144,VEND0018,Asset,IAS 16,Asset,IAS 16
11/04/2024,CT000281,112,156,26716236.07đ,Giao dịch mua bán,IT,CUST0017,VEND0030,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT029179,156,112,32123446.93,Giao dịch mua bán,Production,CUST0018,VEND0009,Asset,IAS 16,Asset,IAS 16
23/11/2024,CT489613,632,511,5672215.87,Giao dịch mua bán,HR,CUST0008,VEND0157,Expense,IAS 1,Expense,IAS 1
27/09/2024,CT143313,131,214,13983678.16,Giao dịch mua bán,Sales,CUST0012,VEND0129,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT459267,214,111,10979266.93,Giao dịch mua bán,Sales,CUST0199,VEND0099,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT104743,214,111,40653381.57,Giao dịch mua bán,HR,CUST0056,VEND0145,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT263779,331,632,13230528.37,Giao dịch mua bán,Sales,CUST0127,VEND0060,Liability,IAS 37,Liability,IAS 37
03/01/2024,CT500049,131,511,3469544.46,Giao dịch mua bán,Finance,CUST0039,VEND0023,Asset,IAS 16,Asset,IAS 16
13/04/2024,CT822398,214,211,44403890.36,Giao dịch mua bán,IT,CUST0179,VEND0111,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT310224,112,112,31716663.11,Giao dịch mua bán,Finance,CUST0177,VEND0121,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT205077,131,111,9641200.87,Giao dịch mua bán,IT,CUST0108,VEND0072,Asset,IAS 16,Asset,IAS 16
13/04/2024,CT341826,642,156,21206818.96,Giao dịch mua bán,Production,CUST0039,VEND0184,Expense,IAS 1,Expense,IAS 1
23/07/2024,CT132815,131,331,42679956.35,Giao dịch mua bán,Finance,CUST0197,VEND0196,Asset,IAS 16,Asset,IAS 16
17/03/2024,CT115191,156,156,9672274.54,Giao dịch mua bán,Production,CUST0048,VEND0198,Asset,IAS 16,Asset,IAS 16
14/02/2024,CT211558,112,111,24462316.8,Giao dịch mua bán,Finance,CUST0086,VEND0043,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT597745,214,111,28526027.99,Giao dịch mua bán,HR,CUST0065,VEND0132,Asset,IAS 16,Asset,IAS 16
05/11/2024,CT912488,331,152,48003309.03,Giao dịch mua bán,Sales,CUST0010,VEND0103,Liability,IAS 37,Liability,IAS 37
01/01/2024,CT521045,111,511,17987544.24,Giao dịch mua bán,Finance,CUST0168,VEND0008,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT086972,156,211,7315490.66,Giao dịch mua bán,Sales,CUST0019,VEND0054,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT839324,214,211,11325876.99,Giao dịch mua bán,IT,CUST0155,VEND0152,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT496743,642,112,14151927.97,Giao dịch mua bán,Production,CUST0177,VEND0074,Expense,IAS 1,Expense,IAS 1
27/11/2024,CT384260,131,156,48615691,Giao dịch mua bán,Finance,CUST0052,VEND0094,Asset,IAS 16,Asset,IAS 16
08/06/2024,CT720253,632,511,33814483.84,Giao dịch mua bán,IT,CUST0131,VEND0200,Expense,IAS 1,Expense,IAS 1
01/07/2024,CT294602,511,131,29780167.73,Giao dịch mua bán,IT,CUST0071,VEND0156,Revenue,IFRS 15,Revenue,IFRS 15
05/01/2024,CT151553,112,211,2328685.23,Giao dịch mua bán,Production,CUST0116,VEND0083,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT400306,111,511,12468832.36,Giao dịch mua bán,Sales,CUST0062,VEND0092,Asset,IAS 16,Asset,IAS 16
08/10/2024,CT493582,331,214,15148461.8,Giao dịch mua bán,Finance,CUST0059,VEND0123,Liability,IAS 37,Liability,IAS 37
06/03/2024,CT324840,111,156,11819700.8,Giao dịch mua bán,Production,CUST0019,VEND0083,Asset,IAS 16,Asset,IAS 16
08/05/2024,CT094893,156,331,20295350.36đ,Giao dịch mua bán,HR,CUST0140,VEND0036,Asset,IAS 16,Asset,IAS 16
08/05/2024,CT370554,511,112,34817639.54,Giao dịch mua bán,Sales,CUST0171,VEND0066,Revenue,IFRS 15,Revenue,IFRS 15
25/02/2024,CT562393,632,511,28683761.84,Giao dịch mua bán,Finance,CUST0187,VEND0112,Expense,IAS 1,Expense,IAS 1
08/04/2024,CT353912,642,331,49441128.09,Giao dịch mua bán,IT,CUST0150,VEND0197,Expense,IAS 1,Expense,IAS 1
05/02/2024,CT747900,214,211,8618719.66,Giao dịch mua bán,Finance,CUST0004,VEND0198,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT860237,511,156,24733839.41,Giao dịch mua bán,IT,CUST0041,VEND0076,Revenue,IFRS 15,Revenue,IFRS 15
28/01/2024,CT219284,331,211,37578373,Giao dịch mua bán,Production,CUST0012,VEND0024,Liability,IAS 37,Liability,IAS 37
06/01/2024,CT036948,112,331,49862655.07,Giao dịch mua bán,Finance,CUST0154,VEND0010,Asset,IAS 16,Asset,IAS 16
12/09/2024,CT303920,632,131,37450012.24,Giao dịch mua bán,Production,CUST0042,VEND0090,Expense,IAS 1,Expense,IAS 1
22/05/2024,CT359924,632,642,40985041.14,Giao dịch mua bán,Sales,CUST0048,VEND0096,Expense,IAS 1,Expense,IAS 1
19/03/2024,CT159076,214,211,21358157.79,Giao dịch mua bán,HR,CUST0076,VEND0063,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT010319,111,131,48150718.6,Giao dịch mua bán,HR,CUST0007,VEND0075,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT366228,152,131,21840075.96,Giao dịch mua bán,Production,CUST0011,VEND0096,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT845433,131,131,44334266.4,Giao dịch mua bán,Sales,CUST0083,VEND0023,Asset,IAS 16,Asset,IAS 16
01/11/2024,CT851819,111,111,37468019.83,Giao dịch mua bán,HR,CUST0122,VEND0052,Asset,IAS 16,Asset,IAS 16
22/05/2024,CT871230,211,214,33279269.67,Giao dịch mua bán,IT,CUST0026,VEND0096,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT445149,642,111,11963333.73,Giao dịch mua bán,Finance,CUST0079,VEND0108,Expense,IAS 1,Expense,IAS 1
21/05/2024,CT409809,112,152,38373172.39,Giao dịch mua bán,Finance,CUST0130,VEND0007,Asset,IAS 16,Asset,IAS 16
16/05/2024,CT558880,331,211,6532856.07,Giao dịch mua bán,Finance,CUST0116,VEND0176,Liability,IAS 37,Liability,IAS 37
25/12/2024,CT393387,112,152,15314045.26,Giao dịch mua bán,Sales,CUST0022,VEND0168,Asset,IAS 16,Asset,IAS 16
07/11/2024,CT827785,152,632,35788457.28,Giao dịch mua bán,IT,CUST0043,VEND0038,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT720921,211,331,22586481.93,Giao dịch mua bán,Finance,CUST0106,VEND0019,Asset,IAS 16,Asset,IAS 16
01/06/2024,CT571648,152,112,13583674.51,Giao dịch mua bán,Production,CUST0076,VEND0097,Asset,IAS 16,Asset,IAS 16
23/04/2024,CT345112,214,642,49795456.41,Giao dịch mua bán,Production,CUST0103,VEND0130,Asset,IAS 16,Asset,IAS 16
07/04/2024,CT573417,511,112,3369741.57,Giao dịch mua bán,IT,CUST0040,VEND0149,Revenue,IFRS 15,Revenue,IFRS 15
15/06/2024,CT712777,131,331,38005008.78,Giao dịch mua bán,Finance,CUST0195,VEND0060,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT418668,156,642,5513915.72,Giao dịch mua bán,HR,CUST0171,VEND0020,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT240267,632,152,34231139.62,Giao dịch mua bán,HR,CUST0069,VEND0090,Expense,IAS 1,Expense,IAS 1
31/12/2024,CT519253,131,111,44600776.55,Giao dịch mua bán,HR,CUST0172,VEND0052,Asset,IAS 16,Asset,IAS 16
24/10/2024,CT518900,331,632,15669760.16,Giao dịch mua bán,IT,CUST0142,VEND0121,Liability,IAS 37,Liability,IAS 37
05/05/2024,CT366358,112,211,368469.94,Giao dịch mua bán,Production,CUST0122,VEND0034,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT718996,156,111,37634516.59,Giao dịch mua bán,Finance,CUST0007,VEND0050,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT098104,211,152,44236414.42,Giao dịch mua bán,IT,CUST0015,VEND0011,Asset,IAS 16,Asset,IAS 16
21/06/2024,CT270381,211,642,14175767.34,Giao dịch mua bán,IT,CUST0058,VEND0103,Asset,IAS 16,Asset,IAS 16
23/12/2024,CT497036,214,632,29396004.28,Giao dịch mua bán,Production,CUST0096,VEND0158,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT784482,331,156,34566586.13đ,Giao dịch mua bán,IT,CUST0087,VEND0058,Liability,IAS 37,Liability,IAS 37
16/03/2024,CT473569,112,331,10028371.65,Giao dịch mua bán,IT,CUST0186,VEND0092,Asset,IAS 16,Asset,IAS 16
09/11/2024,CT917595,131,632,41694932.48,Giao dịch mua bán,Sales,CUST0119,VEND0082,Asset,IAS 16,Asset,IAS 16
08/04/2024,CT417421,111,156,8137973.08,Giao dịch mua bán,Finance,CUST0001,VEND0195,Asset,IAS 16,Asset,IAS 16
02/11/2024,CT704361,111,331,17306928.4,Giao dịch mua bán,Finance,CUST0009,VEND0070,Asset,IAS 16,Asset,IAS 16
25/03/2024,CT143338,152,152,5083105.84,Giao dịch mua bán,IT,CUST0182,VEND0136,Asset,IAS 16,Asset,IAS 16
27/11/2024,CT780537,211,152,21763068.26,Giao dịch mua bán,Finance,CUST0130,VEND0104,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT638414,111,511,23579721.24,Giao dịch mua bán,HR,CUST0082,VEND0178,Asset,IAS 16,Asset,IAS 16
04/07/2024,CT087862,511,211,8595766.11,Giao dịch mua bán,Finance,CUST0041,VEND0140,Revenue,IFRS 15,Revenue,IFRS 15
03/07/2024,CT247665,111,152,15606836.1,Giao dịch mua bán,Finance,CUST0024,VEND0200,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT839398,131,156,12050280.48,Giao dịch mua bán,Production,CUST0038,VEND0156,Asset,IAS 16,Asset,IAS 16
18/03/2024,CT339902,511,331,22649233.42,Giao dịch mua bán,HR,CUST0171,VEND0061,Revenue,IFRS 15,Revenue,IFRS 15
08/12/2024,CT438300,112,511,14129047.36,Giao dịch mua bán,Sales,CUST0046,VEND0158,Asset,IAS 16,Asset,IAS 16
22/07/2024,CT470687,331,214,9589347.11,Giao dịch mua bán,Production,CUST0030,VEND0042,Liability,IAS 37,Liability,IAS 37
26/09/2024,CT236568,112,111,6084161.34,Giao dịch mua bán,Finance,CUST0080,VEND0101,Asset,IAS 16,Asset,IAS 16
23/08/2024,CT682936,511,511,15025875.27,Giao dịch mua bán,Production,CUST0135,VEND0171,Revenue,IFRS 15,Revenue,IFRS 15
08/03/2024,CT188162,642,131,40753557.65,Giao dịch mua bán,HR,CUST0186,VEND0109,Expense,IAS 1,Expense,IAS 1
14/04/2024,CT293213,642,642,8017594.2,Giao dịch mua bán,IT,CUST0103,VEND0041,Expense,IAS 1,Expense,IAS 1
19/07/2024,CT871672,331,511,24476899.66,Giao dịch mua bán,IT,CUST0075,VEND0055,Liability,IAS 37,Liability,IAS 37
04/08/2024,CT749669,642,211,49530211.54,Giao dịch mua bán,Production,CUST0038,VEND0174,Expense,IAS 1,Expense,IAS 1
18/10/2024,CT683616,331,642,43553973.91,Giao dịch mua bán,Production,CUST0038,VEND0184,Liability,IAS 37,Liability,IAS 37
16/01/2024,CT073548,214,511,26834174.08,Giao dịch mua bán,IT,CUST0150,VEND0149,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT453244,511,111,13038068,Giao dịch mua bán,HR,CUST0047,VEND0103,Revenue,IFRS 15,Revenue,IFRS 15
09/09/2024,CT948395,111,632,38233994.75,Giao dịch mua bán,HR,CUST0164,VEND0101,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT593812,152,152,26986305.84,Giao dịch mua bán,IT,CUST0146,VEND0080,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT938016,131,111,23571819.24,Giao dịch mua bán,Production,CUST0196,VEND0138,Asset,IAS 16,Asset,IAS 16
09/02/2024,CT899308,112,111,34354086.22,Giao dịch mua bán,Sales,CUST0052,VEND0061,Asset,IAS 16,Asset,IAS 16
23/06/2024,CT189421,156,112,42155531.88,Giao dịch mua bán,HR,CUST0176,VEND0188,Asset,IAS 16,Asset,IAS 16
20/02/2024,CT524882,111,511,36959436.95,Giao dịch mua bán,Production,CUST0089,VEND0077,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT780201,112,511,44199551.93,Giao dịch mua bán,IT,CUST0009,VEND0192,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT885846,152,511,31210218.91,Giao dịch mua bán,Sales,CUST0033,VEND0173,Asset,IAS 16,Asset,IAS 16
18/01/2024,CT078412,156,131,1910158.83,Giao dịch mua bán,IT,CUST0035,VEND0062,Asset,IAS 16,Asset,IAS 16
05/01/2024,CT824604,214,112,29206635.09,Giao dịch mua bán,HR,CUST0114,VEND0032,Asset,IAS 16,Asset,IAS 16
30/03/2024,CT615685,511,112,7385578.36,Giao dịch mua bán,Production,CUST0018,VEND0160,Revenue,IFRS 15,Revenue,IFRS 15
04/07/2024,CT876683,632,214,17813711.41,Giao dịch mua bán,HR,CUST0101,VEND0039,Expense,IAS 1,Expense,IAS 1
06/03/2024,CT015353,152,642,14535349.99,Giao dịch mua bán,Production,CUST0146,VEND0032,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT758334,214,642,36071356.88,Giao dịch mua bán,Finance,CUST0189,VEND0096,Asset,IAS 16,Asset,IAS 16
20/05/2024,CT548497,111,511,37209956.49,Giao dịch mua bán,Production,CUST0162,VEND0086,Asset,IAS 16,Asset,IAS 16
05/10/2024,CT966925,156,152,13656474.24,Giao dịch mua bán,Sales,CUST0121,VEND0144,Asset,IAS 16,Asset,IAS 16
08/10/2024,CT624196,112,211,25979938.96,Giao dịch mua bán,Finance,CUST0079,VEND0109,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT841413,511,331,37641072.98,Giao dịch mua bán,Sales,CUST0008,VEND0032,Revenue,IFRS 15,Revenue,IFRS 15
02/08/2024,CT372572,642,632,11682526.66,Giao dịch mua bán,Sales,CUST0080,VEND0070,Expense,IAS 1,Expense,IAS 1
04/11/2024,CT820203,511,632,11656695.24,Giao dịch mua bán,Finance,CUST0133,VEND0080,Revenue,IFRS 15,Revenue,IFRS 15
16/11/2024,CT014721,152,511,13749769.93,Giao dịch mua bán,Sales,CUST0157,VEND0045,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT312064,131,152,44658792.37,Giao dịch mua bán,Finance,CUST0055,VEND0118,Asset,IAS 16,Asset,IAS 16
21/05/2024,CT831697,112,642,30730772.12,Giao dịch mua bán,IT,CUST0118,VEND0093,Asset,IAS 16,Asset,IAS 16
14/09/2024,CT945505,156,211,11215705.25,Giao dịch mua bán,Finance,CUST0102,VEND0155,Asset,IAS 16,Asset,IAS 16
05/09/2024,CT956527,152,211,7357564.63,Giao dịch mua bán,IT,CUST0148,VEND0012,Asset,IAS 16,Asset,IAS 16
07/07/2024,CT076110,156,112,33335373.56,Giao dịch mua bán,Finance,CUST0099,VEND0182,Asset,IAS 16,Asset,IAS 16
08/10/2024,CT906203,632,156,48106427.54,Giao dịch mua bán,Sales,CUST0046,VEND0018,Expense,IAS 1,Expense,IAS 1
28/08/2024,CT393995,331,111,22508314.58,Giao dịch mua bán,Production,CUST0124,VEND0125,Liability,IAS 37,Liability,IAS 37
06/09/2024,CT954484,632,214,25919379.15,Giao dịch mua bán,HR,CUST0157,VEND0087,Expense,IAS 1,Expense,IAS 1
02/11/2024,CT966389,331,331,12837680.54,Giao dịch mua bán,Sales,CUST0172,VEND0052,Liability,IAS 37,Liability,IAS 37
12/08/2024,CT359783,112,111,34670759.73,Giao dịch mua bán,Production,CUST0117,VEND0079,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT003016,214,156,41642754.77,Giao dịch mua bán,HR,CUST0112,VEND0024,Asset,IAS 16,Asset,IAS 16
17/05/2024,CT809006,112,211,49893542.91,Giao dịch mua bán,IT,CUST0005,VEND0192,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT990329,152,331,11992747.07,Giao dịch mua bán,Production,CUST0067,VEND0090,Asset,IAS 16,Asset,IAS 16
17/05/2024,DUPLICATE,152,511,28926138.45,Giao dịch mua bán,HR,CUST0158,VEND0189,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT009503,331,511,48227947.6,Giao dịch mua bán,Finance,CUST0162,VEND0108,Liability,IAS 37,Liability,IAS 37
06/02/2024,CT076934,331,111,31723333.99,Giao dịch mua bán,IT,CUST0113,VEND0077,Liability,IAS 37,Liability,IAS 37
02/12/2024,CT090084,331,211,19487264.26,Giao dịch mua bán,Finance,CUST0032,VEND0177,Liability,IAS 37,Liability,IAS 37
11/11/2024,CT325346,632,214,49684900.27,Giao dịch mua bán,HR,CUST0081,VEND0013,Expense,IAS 1,Expense,IAS 1
03/05/2024,CT238905,331,111,28890276.97,Giao dịch mua bán,Production,CUST0059,VEND0061,Liability,IAS 37,Liability,IAS 37
18/10/2024,CT009249,214,152,49051558.02,Giao dịch mua bán,Sales,CUST0083,VEND0080,Asset,IAS 16,Asset,IAS 16
31/10/2024,CT737384,642,156,29807532.96,Giao dịch mua bán,IT,CUST0119,VEND0139,Expense,IAS 1,Expense,IAS 1
06/10/2024,CT647806,111,642,16961299.56,Giao dịch mua bán,Sales,CUST0048,VEND0162,Asset,IAS 16,Asset,IAS 16
04/03/2024,CT807497,642,214,46201085.06,Giao dịch mua bán,Sales,CUST0181,VEND0059,Expense,IAS 1,Expense,IAS 1
26/02/2024,CT800214,642,331,27382223.51,Giao dịch mua bán,Sales,CUST0084,VEND0167,Expense,IAS 1,Expense,IAS 1
24/02/2024,CT445799,331,152,34429360.31,Giao dịch mua bán,IT,CUST0105,VEND0036,Liability,IAS 37,Liability,IAS 37
01/10/2024,CT798551,152,152,24193492.28,Giao dịch mua bán,HR,CUST0045,VEND0193,Asset,IAS 16,Asset,IAS 16
29/02/2024,CT569115,111,331,32171459.27,Giao dịch mua bán,HR,CUST0030,VEND0056,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT510448,131,111,41127161.18,Giao dịch mua bán,Production,CUST0053,VEND0085,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT544311,214,111,26900419.15,Giao dịch mua bán,Sales,CUST0077,VEND0165,Asset,IAS 16,Asset,IAS 16
08/04/2024,CT401727,112,112,8830438.84,Giao dịch mua bán,Finance,CUST0074,VEND0059,Asset,IAS 16,Asset,IAS 16
08/01/2024,CT226287,112,111,21862412.91,Giao dịch mua bán,Finance,CUST0192,VEND0137,Asset,IAS 16,Asset,IAS 16
29/08/2024,CT037472,211,214,24332321.29,Giao dịch mua bán,HR,CUST0093,VEND0097,Asset,IAS 16,Asset,IAS 16
13/07/2024,CT525913,632,156,45309208.09,Giao dịch mua bán,Finance,CUST0113,VEND0123,Expense,IAS 1,Expense,IAS 1
12/07/2024,CT956565,642,642,30631363.76,Giao dịch mua bán,IT,CUST0044,VEND0012,Expense,IAS 1,Expense,IAS 1
28/09/2024,CT045664,214,211,11114568.66,Giao dịch mua bán,Finance,CUST0123,VEND0073,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT231361,211,112,40354601.54,Giao dịch mua bán,Production,CUST0032,VEND0194,Asset,IAS 16,Asset,IAS 16
02/02/2024,CT416825,214,331,21025198.78,Giao dịch mua bán,Production,CUST0072,VEND0135,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT549293,131,152,1770259.45,Giao dịch mua bán,Sales,CUST0079,VEND0001,Asset,IAS 16,Asset,IAS 16
17/05/2024,CT051352,331,131,3868600.03,Giao dịch mua bán,Sales,CUST0040,VEND0095,Liability,IAS 37,Liability,IAS 37
18/09/2024,CT313231,511,331,9457369.1,Giao dịch mua bán,HR,CUST0157,VEND0055,Revenue,IFRS 15,Revenue,IFRS 15
02/09/2024,CT908194,511,112,33297002.48,Giao dịch mua bán,Production,CUST0102,VEND0080,Revenue,IFRS 15,Revenue,IFRS 15
22/03/2024,CT574594,112,214,7627526.07,Giao dịch mua bán,Production,CUST0116,VEND0196,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT219171,214,156,13009744.58,Giao dịch mua bán,IT,CUST0121,VEND0051,Asset,IAS 16,Asset,IAS 16
06/02/2024,CT590179,214,642,43451705.59,Giao dịch mua bán,Finance,CUST0091,VEND0028,Asset,IAS 16,Asset,IAS 16
14/01/2024,CT618837,331,214,3506535.28,Giao dịch mua bán,IT,CUST0092,VEND0078,Liability,IAS 37,Liability,IAS 37
25/10/2024,CT523242,214,214,14039551.99,Giao dịch mua bán,Sales,CUST0150,VEND0069,Asset,IAS 16,Asset,IAS 16
26/04/2024,CT647087,152,156,20048601,Giao dịch mua bán,Sales,CUST0192,VEND0179,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT811946,111,156,12532082.96,Giao dịch mua bán,Finance,CUST0009,VEND0184,Asset,IAS 16,Asset,IAS 16
06/06/2024,CT496211,331,152,32597356,Giao dịch mua bán,Production,CUST0023,VEND0061,Liability,IAS 37,Liability,IAS 37
06/10/2024,CT347212,642,214,7302050.89,Giao dịch mua bán,Sales,CUST0178,VEND0032,Expense,IAS 1,Expense,IAS 1
06/09/2024,CT587623,156,112,30979451.25,Giao dịch mua bán,Finance,CUST0039,VEND0070,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT655453,214,211,43023876.45,Giao dịch mua bán,Sales,CUST0095,VEND0151,Asset,IAS 16,Asset,IAS 16
10/06/2024,CT072356,156,211,7271297.93,Giao dịch mua bán,IT,CUST0107,VEND0109,Asset,IAS 16,Asset,IAS 16
15/09/2024,CT245569,111,331,15634798.99,Giao dịch mua bán,IT,CUST0159,VEND0169,Asset,IAS 16,Asset,IAS 16
31/08/2024,CT647704,632,511,17685845.33,Giao dịch mua bán,HR,CUST0003,VEND0178,Expense,IAS 1,Expense,IAS 1
11/04/2024,CT724925,214,331,36381613.03,Giao dịch mua bán,Sales,CUST0161,VEND0191,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT756815,211,214,46298026.95đ,Giao dịch mua bán,HR,CUST0160,VEND0023,Asset,IAS 16,Asset,IAS 16
15/08/2024,CT061948,331,111,20183648.44,Giao dịch mua bán,Production,CUST0182,VEND0135,Liability,IAS 37,Liability,IAS 37
08/05/2024,CT658831,214,211,14384374.51đ,Giao dịch mua bán,Finance,CUST0163,VEND0105,Asset,IAS 16,Asset,IAS 16
07/01/2024,CT652464,214,632,1491110.97,Giao dịch mua bán,Sales,CUST0038,VEND0107,Asset,IAS 16,Asset,IAS 16
12/01/2024,CT268420,214,112,29488257.82,Giao dịch mua bán,Production,CUST0015,VEND0182,Asset,IAS 16,Asset,IAS 16
30/05/2024,CT677904,131,511,23726936.1,Giao dịch mua bán,Sales,CUST0002,VEND0077,Asset,IAS 16,Asset,IAS 16
28/11/2024,CT873936,511,511,43438389.38,Giao dịch mua bán,Production,CUST0109,VEND0177,Revenue,IFRS 15,Revenue,IFRS 15
19/08/2024,CT770542,632,642,21457056.69,Giao dịch mua bán,Sales,CUST0060,VEND0067,Expense,IAS 1,Expense,IAS 1
15/08/2024,CT734247,152,642,31320601.18,Giao dịch mua bán,Production,CUST0067,VEND0082,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT812749,152,156,8549356.58,Giao dịch mua bán,HR,CUST0073,VEND0159,Asset,IAS 16,Asset,IAS 16
05/09/2024,CT067804,112,511,17736113.14,Giao dịch mua bán,HR,CUST0059,VEND0040,Asset,IAS 16,Asset,IAS 16
20/03/2024,CT304108,511,112,39698177.07,Giao dịch mua bán,Finance,CUST0066,VEND0036,Revenue,IFRS 15,Revenue,IFRS 15
07/11/2024,DUPLICATE,511,156,37118624.1,Giao dịch mua bán,IT,CUST0137,VEND0154,Revenue,IFRS 15,Revenue,IFRS 15
24/08/2024,CT927809,211,112,3910583.04,Giao dịch mua bán,Finance,CUST0106,VEND0070,Asset,IAS 16,Asset,IAS 16
01/12/2024,CT047629,642,111,13686597.98,Giao dịch mua bán,IT,CUST0199,VEND0163,Expense,IAS 1,Expense,IAS 1
26/08/2024,CT880569,111,111,45874826.69,Giao dịch mua bán,Sales,CUST0060,VEND0111,Asset,IAS 16,Asset,IAS 16
09/05/2024,CT010211,111,111,27511488.96,Giao dịch mua bán,IT,CUST0198,VEND0052,Asset,IAS 16,Asset,IAS 16
17/03/2024,CT846425,131,642,31141729.93,Giao dịch mua bán,IT,CUST0164,VEND0200,Asset,IAS 16,Asset,IAS 16
