Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
07/10/2024,CT218231,211,331,15920810.67,Giao dịch mua bán,IT,CUST0117,VEND0145,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT746002,111,112,1641159.55,Giao dịch mua bán,Production,CUST0069,VEND0099,Asset,IAS 16,Asset,IAS 16
10/03/2024,CT288901,112,331,24041623.06,Giao dịch mua bán,Sales,CUST0148,VEND0080,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT567715,112,331,43173690.72,Giao dịch mua bán,IT,CUST0026,VEND0006,Asset,IAS 16,Asset,IAS 16
06/06/2024,CT038032,211,331,21376131.16,Giao dịch mua bán,Sales,CUST0090,VEND0042,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT327587,152,112,48389312.76,Giao dịch mua bán,Finance,CUST0003,VEND0091,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT243203,214,632,2000725.26,Giao dịch mua bán,Sales,CUST0006,VEND0048,Asset,IAS 16,Asset,IAS 16
22/01/2024,CT282427,111,511,47557864.09,Giao dịch mua bán,IT,CUST0123,VEND0016,Asset,IAS 16,Asset,IAS 16
23/12/2024,CT695783,112,211,121910.17,Giao dịch mua bán,HR,CUST0011,VEND0014,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT469881,152,131,40461458.11,Giao dịch mua bán,Production,CUST0105,VEND0073,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT900442,331,112,38242695.03,Giao dịch mua bán,Sales,CUST0127,VEND0019,Liability,IAS 37,Liability,IAS 37
21/05/2024,CT127835,632,511,40834245.88,Giao dịch mua bán,IT,CUST0133,VEND0002,Expense,IAS 1,Expense,IAS 1
16/10/2024,CT191824,642,111,49971541.2,Giao dịch mua bán,IT,CUST0192,VEND0199,Expense,IAS 1,Expense,IAS 1
29/07/2024,CT317404,211,642,3535972.1,Giao dịch mua bán,Finance,CUST0008,VEND0056,Asset,IAS 16,Asset,IAS 16
18/05/2024,CT009162,156,211,26222025.71,Giao dịch mua bán,Finance,CUST0139,VEND0126,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT386152,632,632,28377910.55,Giao dịch mua bán,Finance,CUST0074,VEND0070,Expense,IAS 1,Expense,IAS 1
16/12/2024,CT461504,156,642,31742931.87,Giao dịch mua bán,Sales,CUST0034,VEND0189,Asset,IAS 16,Asset,IAS 16
21/10/2024,CT369731,112,331,26883163.87,Giao dịch mua bán,Sales,CUST0097,VEND0002,Asset,IAS 16,Asset,IAS 16
26/06/2024,CT954252,156,152,7317119.32,Giao dịch mua bán,Sales,CUST0055,VEND0176,Asset,IAS 16,Asset,IAS 16
04/03/2024,CT027854,211,112,3241024.84,Giao dịch mua bán,HR,CUST0039,VEND0084,Asset,IAS 16,Asset,IAS 16
13/09/2024,CT456503,111,152,26686858.39,Giao dịch mua bán,HR,CUST0141,VEND0086,Asset,IAS 16,Asset,IAS 16
13/05/2024,CT891046,111,632,46116673.8,Giao dịch mua bán,IT,CUST0181,VEND0090,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT190111,131,131,12977736.85,Giao dịch mua bán,HR,CUST0004,VEND0084,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT874356,211,511,6882496.09,Giao dịch mua bán,Production,CUST0135,VEND0142,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT827911,331,111,29959844.87,Giao dịch mua bán,Sales,CUST0191,VEND0004,Liability,IAS 37,Liability,IAS 37
22/01/2024,CT473298,112,632,2931637.84,Giao dịch mua bán,Finance,CUST0074,VEND0197,Asset,IAS 16,Asset,IAS 16
16/01/2024,CT187898,511,642,20339816.1,Giao dịch mua bán,Sales,CUST0086,VEND0006,Revenue,IFRS 15,Revenue,IFRS 15
28/03/2024,CT514735,111,111,2512363.01,Giao dịch mua bán,HR,CUST0180,VEND0082,Asset,IAS 16,Asset,IAS 16
05/12/2024,CT474557,152,642,20184145.28,Giao dịch mua bán,Finance,CUST0147,VEND0005,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT220097,214,152,13895055.71đ,Giao dịch mua bán,HR,CUST0134,VEND0068,Asset,IAS 16,Asset,IAS 16
04/04/2024,CT678162,156,214,33794442.5,Giao dịch mua bán,Finance,CUST0181,VEND0045,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT858339,211,642,9363544.28,Giao dịch mua bán,Production,CUST0185,VEND0098,Asset,IAS 16,Asset,IAS 16
10/07/2024,CT547435,112,511,20984555.09,Giao dịch mua bán,Production,CUST0140,VEND0116,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT435873,156,331,31999344.86,Giao dịch mua bán,Sales,CUST0018,VEND0180,Asset,IAS 16,Asset,IAS 16
04/08/2024,CT526312,331,156,8644054.93,Giao dịch mua bán,Finance,CUST0142,VEND0008,Liability,IAS 37,Liability,IAS 37
30/11/2024,CT369851,214,331,47663578.38,Giao dịch mua bán,HR,CUST0055,VEND0124,Asset,IAS 16,Asset,IAS 16
29/09/2024,CT823963,112,211,25264610.03,Giao dịch mua bán,Production,CUST0141,VEND0031,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT052824,112,156,1568427.6,Giao dịch mua bán,Sales,CUST0104,VEND0018,Asset,IAS 16,Asset,IAS 16
27/09/2024,CT194512,511,331,38644747.41,Giao dịch mua bán,IT,CUST0056,VEND0163,Revenue,IFRS 15,Revenue,IFRS 15
02/05/2024,CT893694,214,511,11922510.64,Giao dịch mua bán,IT,CUST0058,VEND0050,Asset,IAS 16,Asset,IAS 16
19/05/2024,CT165125,214,511,14569864.59,Giao dịch mua bán,IT,CUST0168,VEND0091,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT704463,152,112,3362302.39,Giao dịch mua bán,Sales,CUST0051,VEND0065,Asset,IAS 16,Asset,IAS 16
13/01/2024,CT907728,152,511,42480676.41đ,Giao dịch mua bán,Finance,CUST0029,VEND0087,Asset,IAS 16,Asset,IAS 16
10/05/2024,CT005236,211,156,15312926.69,Giao dịch mua bán,Finance,CUST0171,VEND0150,Asset,IAS 16,Asset,IAS 16
06/04/2024,CT065368,214,152,7559958.19,Giao dịch mua bán,Production,CUST0049,VEND0156,Asset,IAS 16,Asset,IAS 16
04/09/2024,CT863614,214,511,39564768.86,Giao dịch mua bán,HR,CUST0052,VEND0061,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT754257,642,111,29824078.09,Giao dịch mua bán,Finance,CUST0186,VEND0135,Expense,IAS 1,Expense,IAS 1
26/05/2024,CT863759,131,642,18214378.46,Giao dịch mua bán,Production,CUST0148,VEND0069,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT668945,632,642,42369699.17,Giao dịch mua bán,Finance,CUST0066,VEND0127,Expense,IAS 1,Expense,IAS 1
06/04/2024,CT600507,211,131,49494874.81,Giao dịch mua bán,Finance,CUST0126,VEND0105,Asset,IAS 16,Asset,IAS 16
20/02/2024,CT492398,511,152,26006458.03,Giao dịch mua bán,Sales,CUST0053,VEND0133,Revenue,IFRS 15,Revenue,IFRS 15
07/03/2024,CT520179,112,211,41679340.39,Giao dịch mua bán,Finance,CUST0187,VEND0191,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT271770,211,112,34468403.86,Giao dịch mua bán,IT,CUST0155,VEND0153,Asset,IAS 16,Asset,IAS 16
02/04/2024,CT708518,214,511,39496342.44,Giao dịch mua bán,HR,CUST0006,VEND0115,Asset,IAS 16,Asset,IAS 16
18/05/2024,CT453189,211,152,6112913.32,Giao dịch mua bán,HR,CUST0104,VEND0057,Asset,IAS 16,Asset,IAS 16
27/07/2024,CT748046,331,156,5093319.78,Giao dịch mua bán,IT,CUST0048,VEND0200,Liability,IAS 37,Liability,IAS 37
25/04/2024,CT794946,211,156,24053790.26,Giao dịch mua bán,Production,CUST0089,VEND0058,Asset,IAS 16,Asset,IAS 16
06/07/2024,CT921373,331,632,30013503.52,Giao dịch mua bán,HR,CUST0079,VEND0195,Liability,IAS 37,Liability,IAS 37
24/07/2024,CT440557,214,211,29415553.92,Giao dịch mua bán,HR,CUST0036,VEND0170,Asset,IAS 16,Asset,IAS 16
22/08/2024,CT001612,632,642,3185038.27,Giao dịch mua bán,Sales,CUST0163,VEND0102,Expense,IAS 1,Expense,IAS 1
19/11/2024,CT375110,112,131,40144167.03,Giao dịch mua bán,Finance,CUST0166,VEND0132,Asset,IAS 16,Asset,IAS 16
11/09/2024,CT340088,211,331,35769625.73,Giao dịch mua bán,Production,CUST0168,VEND0074,Asset,IAS 16,Asset,IAS 16
10/12/2024,CT516300,111,214,4441550.1,Giao dịch mua bán,Finance,CUST0138,VEND0188,Asset,IAS 16,Asset,IAS 16
02/05/2024,CT272616,112,511,147902.91,Giao dịch mua bán,Finance,CUST0176,VEND0183,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT146798,642,511,16142755.56,Giao dịch mua bán,Sales,CUST0029,VEND0166,Expense,IAS 1,Expense,IAS 1
25/09/2024,CT603854,211,152,553289.71,Giao dịch mua bán,HR,CUST0076,VEND0038,Asset,IAS 16,Asset,IAS 16
04/05/2024,CT204269,642,331,49788049.24,Giao dịch mua bán,IT,CUST0175,VEND0069,Expense,IAS 1,Expense,IAS 1
24/12/2024,CT983229,511,152,7993278.17,Giao dịch mua bán,Sales,CUST0122,VEND0182,Revenue,IFRS 15,Revenue,IFRS 15
16/05/2024,CT124942,211,642,4320235.4,Giao dịch mua bán,Production,CUST0102,VEND0019,Asset,IAS 16,Asset,IAS 16
24/11/2024,CT849325,131,214,30385300.64,Giao dịch mua bán,Finance,CUST0056,VEND0128,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT088942,214,152,6775314.37,Giao dịch mua bán,Finance,CUST0028,VEND0014,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT937604,511,214,22023522.02,Giao dịch mua bán,IT,CUST0043,VEND0170,Revenue,IFRS 15,Revenue,IFRS 15
27/09/2024,CT439706,211,211,29848082.67,Giao dịch mua bán,HR,CUST0170,VEND0135,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT061382,152,112,5704885.15,Giao dịch mua bán,Finance,CUST0032,VEND0013,Asset,IAS 16,Asset,IAS 16
21/06/2024,CT064953,214,111,26425806.8,Giao dịch mua bán,Production,CUST0084,VEND0042,Asset,IAS 16,Asset,IAS 16
29/04/2024,CT868111,214,632,24758998.69,Giao dịch mua bán,Production,CUST0017,VEND0174,Asset,IAS 16,Asset,IAS 16
25/06/2024,CT219456,152,152,24917769.74,Giao dịch mua bán,HR,CUST0167,VEND0196,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT449242,152,642,24325603.92,Giao dịch mua bán,Finance,CUST0026,VEND0105,Asset,IAS 16,Asset,IAS 16
28/04/2024,CT942963,112,211,8410237.9,Giao dịch mua bán,Sales,CUST0057,VEND0033,Asset,IAS 16,Asset,IAS 16
14/08/2024,CT681278,111,112,39881868.57,Giao dịch mua bán,IT,CUST0156,VEND0032,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT467701,156,331,44904819.14,Giao dịch mua bán,HR,CUST0031,VEND0054,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT262547,632,211,24888435.93,Giao dịch mua bán,Sales,CUST0124,VEND0075,Expense,IAS 1,Expense,IAS 1
17/09/2024,CT859197,331,111,32008676.76,Giao dịch mua bán,Production,CUST0105,VEND0165,Liability,IAS 37,Liability,IAS 37
17/08/2024,CT081448,156,112,7453144.29,Giao dịch mua bán,HR,CUST0101,VEND0183,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT499865,211,642,13007344.97,Giao dịch mua bán,Production,CUST0156,VEND0196,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT518346,156,156,21201167.68,Giao dịch mua bán,HR,CUST0157,VEND0081,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT692795,214,331,44905800.39,Giao dịch mua bán,Finance,CUST0107,VEND0109,Asset,IAS 16,Asset,IAS 16
16/12/2024,CT894388,111,131,35604895.74,Giao dịch mua bán,HR,CUST0177,VEND0099,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT764350,111,331,573503.8,Giao dịch mua bán,HR,CUST0012,VEND0175,Asset,IAS 16,Asset,IAS 16
31/01/2024,DUPLICATE,632,214,21998752.6,Giao dịch mua bán,Finance,CUST0115,VEND0116,Expense,IAS 1,Expense,IAS 1
23/06/2024,CT176955,214,642,45122795.98,Giao dịch mua bán,HR,CUST0079,VEND0190,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT970466,211,331,10134405.93,Giao dịch mua bán,IT,CUST0143,VEND0140,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT899837,131,511,34291804.27,Giao dịch mua bán,Production,CUST0121,VEND0039,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT203187,214,152,29561598.25,Giao dịch mua bán,HR,CUST0094,VEND0114,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT321317,331,214,41748208.26,Giao dịch mua bán,Finance,CUST0184,VEND0126,Liability,IAS 37,Liability,IAS 37
27/07/2024,CT109699,131,211,48865262.98,Giao dịch mua bán,HR,CUST0101,VEND0165,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT320542,632,131,35025007.42,Giao dịch mua bán,IT,CUST0104,VEND0033,Expense,IAS 1,Expense,IAS 1
04/10/2024,CT913566,632,112,38984272.4,Giao dịch mua bán,HR,CUST0064,VEND0080,Expense,IAS 1,Expense,IAS 1
05/09/2024,CT826458,632,214,457796.43,Giao dịch mua bán,Sales,CUST0145,VEND0052,Expense,IAS 1,Expense,IAS 1
04/01/2024,CT720365,211,214,5365990.86,Giao dịch mua bán,Production,CUST0098,VEND0134,Asset,IAS 16,Asset,IAS 16
05/10/2024,CT694733,111,632,4763969.81,Giao dịch mua bán,HR,CUST0026,VEND0092,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT054549,112,211,31110408.81,Giao dịch mua bán,IT,CUST0059,VEND0195,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT280656,156,156,18334455.87,Giao dịch mua bán,HR,CUST0068,VEND0038,Asset,IAS 16,Asset,IAS 16
17/03/2024,CT924840,642,331,47681394.97,Giao dịch mua bán,Finance,CUST0180,VEND0192,Expense,IAS 1,Expense,IAS 1
02/06/2024,CT584805,214,214,23792105.37,Giao dịch mua bán,HR,CUST0133,VEND0197,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT209937,214,112,11357774.78,Giao dịch mua bán,HR,CUST0007,VEND0076,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT088821,331,211,156488.02,Giao dịch mua bán,Sales,CUST0034,VEND0124,Liability,IAS 37,Liability,IAS 37
08/10/2024,CT064027,111,632,3469157.46,Giao dịch mua bán,Finance,CUST0192,VEND0017,Asset,IAS 16,Asset,IAS 16
14/06/2024,CT621573,214,112,17276746.83,Giao dịch mua bán,Finance,CUST0132,VEND0063,Asset,IAS 16,Asset,IAS 16
17/07/2024,CT299280,156,214,18927580.81,Giao dịch mua bán,Production,CUST0107,VEND0037,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT428106,632,214,16841312.41,Giao dịch mua bán,IT,CUST0055,VEND0102,Expense,IAS 1,Expense,IAS 1
04/10/2024,CT062373,331,156,13093495.84,Giao dịch mua bán,IT,CUST0058,VEND0072,Liability,IAS 37,Liability,IAS 37
18/02/2024,CT809222,111,211,11940126.03,Giao dịch mua bán,Production,CUST0173,VEND0187,Asset,IAS 16,Asset,IAS 16
04/08/2024,CT407835,331,642,12288466,Giao dịch mua bán,IT,CUST0022,VEND0172,Liability,IAS 37,Liability,IAS 37
18/04/2024,CT824030,211,152,43159941.52,Giao dịch mua bán,HR,CUST0198,VEND0087,Asset,IAS 16,Asset,IAS 16
08/06/2024,CT493746,511,156,33650360.37,Giao dịch mua bán,IT,CUST0099,VEND0064,Revenue,IFRS 15,Revenue,IFRS 15
20/12/2024,CT714638,331,632,45372921.48,Giao dịch mua bán,Production,CUST0070,VEND0034,Liability,IAS 37,Liability,IAS 37
28/06/2024,CT697356,642,131,40510883.05,Giao dịch mua bán,HR,CUST0107,VEND0100,Expense,IAS 1,Expense,IAS 1
06/01/2024,CT133978,331,112,23016030.25,Giao dịch mua bán,HR,CUST0071,VEND0189,Liability,IAS 37,Liability,IAS 37
09/02/2024,CT544087,156,214,33555208.13,Giao dịch mua bán,Finance,CUST0161,VEND0075,Asset,IAS 16,Asset,IAS 16
07/08/2024,CT413250,111,112,48476832.16,Giao dịch mua bán,Production,CUST0123,VEND0016,Asset,IAS 16,Asset,IAS 16
21/04/2024,CT853016,632,211,37014022.05,Giao dịch mua bán,IT,CUST0193,VEND0133,Expense,IAS 1,Expense,IAS 1
06/03/2024,CT586158,214,632,866566.4,Giao dịch mua bán,IT,CUST0083,VEND0171,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT835060,152,211,1192524.74đ,Giao dịch mua bán,HR,CUST0180,VEND0027,Asset,IAS 16,Asset,IAS 16
13/11/2024,CT342178,156,511,39998095.63,Giao dịch mua bán,IT,CUST0002,VEND0186,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT554402,111,511,18736908.22,Giao dịch mua bán,Finance,CUST0153,VEND0131,Asset,IAS 16,Asset,IAS 16
06/07/2024,CT113033,131,511,1932561.42,Giao dịch mua bán,HR,CUST0103,VEND0194,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT389193,511,156,26874700.54,Giao dịch mua bán,Finance,CUST0058,VEND0101,Revenue,IFRS 15,Revenue,IFRS 15
19/09/2024,CT681671,211,642,12050193.93,Giao dịch mua bán,Sales,CUST0011,VEND0130,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT501312,112,331,18100784.15,Giao dịch mua bán,Production,CUST0143,VEND0093,Asset,IAS 16,Asset,IAS 16
05/02/2024,CT990377,156,112,42279696.12,Giao dịch mua bán,HR,CUST0067,VEND0109,Asset,IAS 16,Asset,IAS 16
20/04/2024,CT832273,214,156,24313426.29,Giao dịch mua bán,Finance,CUST0051,VEND0092,Asset,IAS 16,Asset,IAS 16
24/04/2024,CT200746,156,331,43392449.12,Giao dịch mua bán,IT,CUST0014,VEND0130,Asset,IAS 16,Asset,IAS 16
15/04/2024,CT913764,112,152,26221817.33,Giao dịch mua bán,Finance,CUST0060,VEND0068,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT984744,214,331,28064590.05,Giao dịch mua bán,IT,CUST0136,VEND0159,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT682816,214,156,18200668.68,Giao dịch mua bán,IT,CUST0135,VEND0034,Asset,IAS 16,Asset,IAS 16
06/02/2024,CT549047,112,156,2596026.43,Giao dịch mua bán,IT,CUST0003,VEND0064,Asset,IAS 16,Asset,IAS 16
31/03/2024,CT437686,211,632,39214272.27,Giao dịch mua bán,IT,CUST0017,VEND0083,Asset,IAS 16,Asset,IAS 16
26/05/2024,CT788960,642,211,36014133.61,Giao dịch mua bán,IT,CUST0184,VEND0174,Expense,IAS 1,Expense,IAS 1
20/11/2024,CT567945,214,632,16355173.65,Giao dịch mua bán,IT,CUST0135,VEND0027,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT342338,152,112,35954922.97,Giao dịch mua bán,HR,CUST0083,VEND0079,Asset,IAS 16,Asset,IAS 16
23/10/2024,CT441018,214,112,14090392.16,Giao dịch mua bán,Production,CUST0112,VEND0067,Asset,IAS 16,Asset,IAS 16
23/08/2024,CT594858,331,632,12122984.63,Giao dịch mua bán,IT,CUST0198,VEND0164,Liability,IAS 37,Liability,IAS 37
08/11/2024,CT638709,642,156,25495853.06,Giao dịch mua bán,Production,CUST0013,VEND0106,Expense,IAS 1,Expense,IAS 1
14/05/2024,CT370665,156,156,32755063.21,Giao dịch mua bán,Production,CUST0043,VEND0196,Asset,IAS 16,Asset,IAS 16
04/05/2024,CT070277,131,211,1269288.71,Giao dịch mua bán,HR,CUST0008,VEND0137,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT154206,156,511,38983744.49,Giao dịch mua bán,Finance,CUST0182,VEND0037,Asset,IAS 16,Asset,IAS 16
14/01/2024,CT962058,642,211,44507039.36,Giao dịch mua bán,Sales,CUST0173,VEND0129,Expense,IAS 1,Expense,IAS 1
17/04/2024,CT734486,214,632,26537893.99,Giao dịch mua bán,Finance,CUST0030,VEND0085,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT989629,131,214,39451244.08,Giao dịch mua bán,Sales,CUST0134,VEND0010,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT760658,632,156,48498598.14,Giao dịch mua bán,Finance,CUST0179,VEND0067,Expense,IAS 1,Expense,IAS 1
17/09/2024,CT260420,642,214,41060535.14,Giao dịch mua bán,Production,CUST0021,VEND0199,Expense,IAS 1,Expense,IAS 1
06/11/2024,CT204373,331,112,13173834.92,Giao dịch mua bán,HR,CUST0009,VEND0110,Liability,IAS 37,Liability,IAS 37
19/10/2024,CT311291,111,511,49730763.29,Giao dịch mua bán,IT,CUST0062,VEND0182,Asset,IAS 16,Asset,IAS 16
10/09/2024,CT890665,642,112,38841633.5,Giao dịch mua bán,Finance,CUST0093,VEND0112,Expense,IAS 1,Expense,IAS 1
01/07/2024,CT757577,152,211,35987700.29,Giao dịch mua bán,Finance,CUST0019,VEND0136,Asset,IAS 16,Asset,IAS 16
19/12/2024,CT890726,156,112,24499110.43,Giao dịch mua bán,Finance,CUST0159,VEND0098,Asset,IAS 16,Asset,IAS 16
28/05/2024,CT042964,111,511,36282273.07,Giao dịch mua bán,Production,CUST0068,VEND0054,Asset,IAS 16,Asset,IAS 16
19/12/2024,CT490660,111,642,37875774.63,Giao dịch mua bán,IT,CUST0003,VEND0022,Asset,IAS 16,Asset,IAS 16
06/04/2024,CT312965,214,511,30602686.83,Giao dịch mua bán,Production,CUST0195,VEND0053,Asset,IAS 16,Asset,IAS 16
14/03/2024,CT119118,632,152,47203109.35,Giao dịch mua bán,HR,CUST0045,VEND0180,Expense,IAS 1,Expense,IAS 1
20/02/2024,CT791364,642,111,47686298.87,Giao dịch mua bán,Finance,CUST0108,VEND0144,Expense,IAS 1,Expense,IAS 1
14/03/2024,CT345263,642,211,21026878.82,Giao dịch mua bán,HR,CUST0086,VEND0033,Expense,IAS 1,Expense,IAS 1
05/12/2024,CT044768,112,131,7213060.14,Giao dịch mua bán,Finance,CUST0162,VEND0163,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT899466,156,632,7607769.24,Giao dịch mua bán,Finance,CUST0030,VEND0076,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT322467,211,642,9051404.98,Giao dịch mua bán,IT,CUST0174,VEND0002,Asset,IAS 16,Asset,IAS 16
29/08/2024,CT335036,111,156,41173786.01,Giao dịch mua bán,HR,CUST0154,VEND0020,Asset,IAS 16,Asset,IAS 16
16/05/2024,CT896783,112,331,29268182.99,Giao dịch mua bán,HR,CUST0053,VEND0192,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT664204,156,511,25838107.28,Giao dịch mua bán,Finance,CUST0094,VEND0085,Asset,IAS 16,Asset,IAS 16
16/08/2024,CT597485,211,111,10930300.45,Giao dịch mua bán,Sales,CUST0038,VEND0166,Asset,IAS 16,Asset,IAS 16
31/10/2024,CT815540,211,642,37071443.39,Giao dịch mua bán,IT,CUST0135,VEND0089,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT182320,152,331,31625177.48,Giao dịch mua bán,Finance,CUST0090,VEND0173,Asset,IAS 16,Asset,IAS 16
02/11/2024,CT369035,511,214,17042657.13,Giao dịch mua bán,IT,CUST0172,VEND0188,Revenue,IFRS 15,Revenue,IFRS 15
23/01/2024,CT825273,511,112,18871763.2,Giao dịch mua bán,IT,CUST0135,VEND0094,Revenue,IFRS 15,Revenue,IFRS 15
11/12/2024,CT114402,211,511,20601105.9,Giao dịch mua bán,HR,CUST0118,VEND0193,Asset,IAS 16,Asset,IAS 16
23/09/2024,CT739988,331,331,17119879.76,Giao dịch mua bán,HR,CUST0194,VEND0090,Liability,IAS 37,Liability,IAS 37
31/05/2024,CT304860,214,511,26419420.57,Giao dịch mua bán,Sales,CUST0071,VEND0184,Asset,IAS 16,Asset,IAS 16
22/03/2024,CT168006,112,156,15921878.19,Giao dịch mua bán,Finance,CUST0023,VEND0002,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT328636,331,131,48310571.26,Giao dịch mua bán,Finance,CUST0027,VEND0156,Liability,IAS 37,Liability,IAS 37
30/05/2024,CT188000,131,211,3210546.4,Giao dịch mua bán,Production,CUST0010,VEND0070,Asset,IAS 16,Asset,IAS 16
19/12/2024,CT029717,331,112,9457251.68,Giao dịch mua bán,Production,CUST0188,VEND0184,Liability,IAS 37,Liability,IAS 37
01/06/2024,CT627749,156,331,10452236.3,Giao dịch mua bán,Sales,CUST0028,VEND0159,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT379000,156,111,6062587.36,Giao dịch mua bán,Finance,CUST0189,VEND0006,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT983225,642,214,36431768.47,Giao dịch mua bán,Finance,CUST0108,VEND0112,Expense,IAS 1,Expense,IAS 1
18/07/2024,CT875575,632,156,44263449.88,Giao dịch mua bán,HR,CUST0039,VEND0156,Expense,IAS 1,Expense,IAS 1
04/06/2024,CT372688,131,112,33506048.79,Giao dịch mua bán,IT,CUST0081,VEND0151,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT754204,156,131,23922462.13,Giao dịch mua bán,Finance,CUST0030,VEND0164,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT560701,152,331,5707402.7,Giao dịch mua bán,HR,CUST0165,VEND0002,Asset,IAS 16,Asset,IAS 16
21/10/2024,CT090596,111,156,6925515.73,Giao dịch mua bán,Finance,CUST0155,VEND0182,Asset,IAS 16,Asset,IAS 16
16/12/2024,CT045622,214,152,15625406.91,Giao dịch mua bán,IT,CUST0082,VEND0114,Asset,IAS 16,Asset,IAS 16
08/04/2024,CT383322,156,131,4207841.93,Giao dịch mua bán,Finance,CUST0198,VEND0040,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT662882,214,642,42599822.57,Giao dịch mua bán,HR,CUST0113,VEND0060,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT542721,642,152,44027702.89,Giao dịch mua bán,IT,CUST0055,VEND0098,Expense,IAS 1,Expense,IAS 1
25/09/2024,CT853369,331,211,1868018.26,Giao dịch mua bán,Finance,CUST0086,VEND0139,Liability,IAS 37,Liability,IAS 37
31/08/2024,CT631993,511,214,34833290.97,Giao dịch mua bán,Production,CUST0160,VEND0149,Revenue,IFRS 15,Revenue,IFRS 15
26/06/2024,CT444685,331,214,30524580.11,Giao dịch mua bán,Sales,CUST0055,VEND0026,Liability,IAS 37,Liability,IAS 37
17/09/2024,CT623262,131,511,18904957.87,Giao dịch mua bán,Production,CUST0127,VEND0109,Asset,IAS 16,Asset,IAS 16
12/06/2024,CT774482,331,152,46053177.03,Giao dịch mua bán,HR,CUST0174,VEND0174,Liability,IAS 37,Liability,IAS 37
12/09/2024,CT200934,642,131,37306711.11,Giao dịch mua bán,Finance,CUST0169,VEND0064,Expense,IAS 1,Expense,IAS 1
18/07/2024,CT020106,111,156,25700676.95,Giao dịch mua bán,Sales,CUST0108,VEND0062,Asset,IAS 16,Asset,IAS 16
29/09/2024,CT256230,112,331,22703002.13,Giao dịch mua bán,Sales,CUST0196,VEND0092,Asset,IAS 16,Asset,IAS 16
09/07/2024,CT440798,131,131,15261331.39,Giao dịch mua bán,Production,CUST0071,VEND0010,Asset,IAS 16,Asset,IAS 16
