Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
14/01/2024,CT301798,214,156,5598693.29,Giao dịch mua bán,Sales,CUST0035,VEND0056,Asset,IAS 16,Asset,IAS 16
12/01/2024,CT335991,642,211,28413011.96,Giao dịch mua bán,Finance,CUST0169,VEND0157,Expense,IAS 1,Expense,IAS 1
14/09/2024,CT940772,331,156,17856699.05,Giao dịch mua bán,Finance,CUST0059,VEND0113,Liability,IAS 37,Liability,IAS 37
03/05/2024,CT452100,511,214,7488865.28,Giao dịch mua bán,Sales,CUST0019,VEND0046,Revenue,IFRS 15,Revenue,IFRS 15
03/03/2024,CT782728,642,211,30097111.56,Giao dịch mua bán,Sales,CUST0152,VEND0160,Expense,IAS 1,Expense,IAS 1
21/01/2024,CT792256,112,331,15208013.11,Giao dịch mua bán,HR,CUST0030,VEND0006,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT506467,112,111,24502891.98,Giao dịch mua bán,Production,CUST0043,VEND0037,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT556755,112,112,44728481.19,Giao dịch mua bán,Finance,CUST0187,VEND0063,Asset,IAS 16,Asset,IAS 16
20/10/2024,CT163311,632,112,3537585.13,Giao dịch mua bán,HR,CUST0008,VEND0094,Expense,IAS 1,Expense,IAS 1
04/11/2024,CT762488,642,152,47220004.82,Giao dịch mua bán,Production,CUST0015,VEND0145,Expense,IAS 1,Expense,IAS 1
14/12/2024,CT392913,111,112,32785099.75,Giao dịch mua bán,HR,CUST0109,VEND0021,Asset,IAS 16,Asset,IAS 16
12/09/2024,CT044097,112,511,24549011.17,Giao dịch mua bán,HR,CUST0070,VEND0010,Asset,IAS 16,Asset,IAS 16
01/04/2024,CT790218,511,511,18729034.17,Giao dịch mua bán,HR,CUST0115,VEND0019,Revenue,IFRS 15,Revenue,IFRS 15
10/12/2024,CT265157,211,112,15499714.87,Giao dịch mua bán,Sales,CUST0005,VEND0001,Asset,IAS 16,Asset,IAS 16
18/07/2024,CT227324,156,214,16550034.96,Giao dịch mua bán,HR,CUST0023,VEND0130,Asset,IAS 16,Asset,IAS 16
09/08/2024,CT014484,642,642,8441931.15,Giao dịch mua bán,Finance,CUST0123,VEND0105,Expense,IAS 1,Expense,IAS 1
29/06/2024,CT733884,642,112,28379876.35,Giao dịch mua bán,Production,CUST0040,VEND0196,Expense,IAS 1,Expense,IAS 1
22/11/2024,CT662657,511,112,3136724.5,Giao dịch mua bán,Production,CUST0152,VEND0122,Revenue,IFRS 15,Revenue,IFRS 15
14/08/2024,CT041319,211,211,20579544.9,Giao dịch mua bán,Production,CUST0048,VEND0182,Asset,IAS 16,Asset,IAS 16
17/02/2024,CT616400,211,211,21200020.96,Giao dịch mua bán,IT,CUST0156,VEND0176,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT082772,511,214,43059475.27,Giao dịch mua bán,IT,CUST0198,VEND0083,Revenue,IFRS 15,Revenue,IFRS 15
22/03/2024,CT163230,152,511,43836292.74,Giao dịch mua bán,IT,CUST0130,VEND0040,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT431692,642,214,6333925.68,Giao dịch mua bán,Production,CUST0126,VEND0047,Expense,IAS 1,Expense,IAS 1
05/07/2024,CT562081,511,642,20288120.62,Giao dịch mua bán,Finance,CUST0008,VEND0174,Revenue,IFRS 15,Revenue,IFRS 15
11/02/2024,CT233485,112,642,41140855.97,Giao dịch mua bán,IT,CUST0098,VEND0151,Asset,IAS 16,Asset,IAS 16
17/12/2024,CT373649,642,156,41182447,Giao dịch mua bán,HR,CUST0103,VEND0049,Expense,IAS 1,Expense,IAS 1
27/08/2024,CT317287,642,214,30891315.41,Giao dịch mua bán,Sales,CUST0019,VEND0154,Expense,IAS 1,Expense,IAS 1
23/10/2024,CT835663,131,331,11478042.41,Giao dịch mua bán,Production,CUST0018,VEND0091,Asset,IAS 16,Asset,IAS 16
17/09/2024,CT028023,331,211,48340656.07,Giao dịch mua bán,IT,CUST0092,VEND0077,Liability,IAS 37,Liability,IAS 37
04/03/2024,CT415551,156,111,14480727.03,Giao dịch mua bán,Production,CUST0073,VEND0179,Asset,IAS 16,Asset,IAS 16
13/12/2024,CT302013,511,211,48518159.63,Giao dịch mua bán,IT,CUST0075,VEND0142,Revenue,IFRS 15,Revenue,IFRS 15
06/06/2024,CT597109,214,111,12813477.74,Giao dịch mua bán,Production,CUST0016,VEND0045,Asset,IAS 16,Asset,IAS 16
24/10/2024,CT044379,112,511,27865826.39,Giao dịch mua bán,Sales,CUST0139,VEND0048,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT715330,112,632,19239018.01,Giao dịch mua bán,Finance,CUST0146,VEND0138,Asset,IAS 16,Asset,IAS 16
25/05/2024,CT665931,112,112,8847834.26,Giao dịch mua bán,IT,CUST0159,VEND0185,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT837580,111,156,7056371.81,Giao dịch mua bán,Finance,CUST0122,VEND0125,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT876283,642,214,26405681.82,Giao dịch mua bán,Production,CUST0103,VEND0177,Expense,IAS 1,Expense,IAS 1
25/06/2024,CT145936,156,112,34212824.99,Giao dịch mua bán,Sales,CUST0070,VEND0183,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT446019,331,111,36129927.45,Giao dịch mua bán,HR,CUST0036,VEND0164,Liability,IAS 37,Liability,IAS 37
19/02/2024,CT054632,111,152,47832200.35,Giao dịch mua bán,Production,CUST0045,VEND0094,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT851263,511,331,22672814.8,Giao dịch mua bán,HR,CUST0104,VEND0133,Revenue,IFRS 15,Revenue,IFRS 15
20/04/2024,CT912696,131,511,44786568.38,Giao dịch mua bán,Sales,CUST0021,VEND0078,Asset,IAS 16,Asset,IAS 16
24/09/2024,CT064812,156,156,30242647.47,Giao dịch mua bán,IT,CUST0149,VEND0031,Asset,IAS 16,Asset,IAS 16
13/03/2024,CT757434,112,632,11655426.45,Giao dịch mua bán,Sales,CUST0025,VEND0145,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT637433,152,642,44681241.83,Giao dịch mua bán,Production,CUST0099,VEND0176,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT689627,211,156,47469354.96,Giao dịch mua bán,Finance,CUST0054,VEND0096,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT541468,214,131,6230790.62,Giao dịch mua bán,HR,CUST0128,VEND0126,Asset,IAS 16,Asset,IAS 16
12/06/2024,CT115986,331,214,4505297.24,Giao dịch mua bán,HR,CUST0012,VEND0150,Liability,IAS 37,Liability,IAS 37
30/12/2024,CT432983,152,152,30508712.3,Giao dịch mua bán,IT,CUST0074,VEND0028,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT794934,211,331,17626612.57,Giao dịch mua bán,Finance,CUST0015,VEND0133,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT621137,331,111,6374839.41,Giao dịch mua bán,IT,CUST0014,VEND0107,Liability,IAS 37,Liability,IAS 37
25/12/2024,CT690021,111,152,18273641.31,Giao dịch mua bán,IT,CUST0056,VEND0105,Asset,IAS 16,Asset,IAS 16
30/12/2024,CT717245,214,331,21550125.07,Giao dịch mua bán,Sales,CUST0003,VEND0130,Asset,IAS 16,Asset,IAS 16
02/01/2024,CT593417,214,331,21870265.84,Giao dịch mua bán,Finance,CUST0005,VEND0075,Asset,IAS 16,Asset,IAS 16
06/09/2024,CT218753,632,152,20114860.96,Giao dịch mua bán,IT,CUST0054,VEND0128,Expense,IAS 1,Expense,IAS 1
06/12/2024,CT909724,331,642,1050978.25,Giao dịch mua bán,Production,CUST0076,VEND0165,Liability,IAS 37,Liability,IAS 37
15/03/2024,CT488812,214,511,8953952.63,Giao dịch mua bán,Production,CUST0059,VEND0195,Asset,IAS 16,Asset,IAS 16
15/07/2024,CT414628,111,214,22046810.49,Giao dịch mua bán,Production,CUST0099,VEND0111,Asset,IAS 16,Asset,IAS 16
19/08/2024,CT553079,112,642,39788819.09,Giao dịch mua bán,IT,CUST0113,VEND0128,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT897014,511,632,38925381.47,Giao dịch mua bán,Finance,CUST0140,VEND0107,Revenue,IFRS 15,Revenue,IFRS 15
24/09/2024,CT619251,112,511,26090255.69,Giao dịch mua bán,Finance,CUST0025,VEND0009,Asset,IAS 16,Asset,IAS 16
25/08/2024,CT748196,131,112,28832680.38,Giao dịch mua bán,HR,CUST0116,VEND0138,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT586408,111,152,41368718.3,Giao dịch mua bán,IT,CUST0054,VEND0161,Asset,IAS 16,Asset,IAS 16
26/04/2024,CT412800,214,156,10038600.2,Giao dịch mua bán,Production,CUST0072,VEND0174,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT805078,156,331,44588266.78,Giao dịch mua bán,Sales,CUST0080,VEND0114,Asset,IAS 16,Asset,IAS 16
27/08/2024,CT752167,511,156,26088430.74,Giao dịch mua bán,Production,CUST0049,VEND0143,Revenue,IFRS 15,Revenue,IFRS 15
26/05/2024,CT901255,112,156,15860598.26,Giao dịch mua bán,HR,CUST0170,VEND0071,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT721038,112,511,5361797.8,Giao dịch mua bán,Sales,CUST0167,VEND0029,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT293163,131,112,44482259.55,Giao dịch mua bán,Production,CUST0096,VEND0169,Asset,IAS 16,Asset,IAS 16
09/07/2024,CT247105,156,632,47522699.99,Giao dịch mua bán,HR,CUST0180,VEND0043,Asset,IAS 16,Asset,IAS 16
01/01/2024,CT667982,211,214,32778573.56,Giao dịch mua bán,Finance,CUST0034,VEND0063,Asset,IAS 16,Asset,IAS 16
08/09/2024,CT295622,331,111,1955865.55,Giao dịch mua bán,Production,CUST0030,VEND0095,Liability,IAS 37,Liability,IAS 37
14/10/2024,CT907193,152,511,20811939.47,Giao dịch mua bán,HR,CUST0187,VEND0141,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT919378,331,211,6855589.97,Giao dịch mua bán,IT,CUST0067,VEND0095,Liability,IAS 37,Liability,IAS 37
30/07/2024,CT848348,131,131,34017965.86,Giao dịch mua bán,IT,CUST0102,VEND0129,Asset,IAS 16,Asset,IAS 16
23/09/2024,CT308980,642,211,48475020.36,Giao dịch mua bán,Finance,CUST0150,VEND0037,Expense,IAS 1,Expense,IAS 1
25/05/2024,CT585628,152,152,22321999.22,Giao dịch mua bán,HR,CUST0002,VEND0121,Asset,IAS 16,Asset,IAS 16
22/06/2024,CT035235,511,112,29531086,Giao dịch mua bán,HR,CUST0080,VEND0101,Revenue,IFRS 15,Revenue,IFRS 15
14/07/2024,CT140620,211,331,2840444.4,Giao dịch mua bán,Production,CUST0081,VEND0140,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT710721,214,511,32915519.15,Giao dịch mua bán,IT,CUST0135,VEND0190,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT064560,632,632,22225738.56,Giao dịch mua bán,HR,CUST0072,VEND0072,Expense,IAS 1,Expense,IAS 1
31/10/2024,CT205977,331,112,20251644.72,Giao dịch mua bán,IT,CUST0031,VEND0064,Liability,IAS 37,Liability,IAS 37
07/12/2024,CT010585,112,156,46299241.27,Giao dịch mua bán,Sales,CUST0055,VEND0064,Asset,IAS 16,Asset,IAS 16
04/03/2024,CT036436,131,112,28666579.18,Giao dịch mua bán,Finance,CUST0086,VEND0111,Asset,IAS 16,Asset,IAS 16
10/10/2024,CT416998,632,131,516191.7,Giao dịch mua bán,Finance,CUST0133,VEND0173,Expense,IAS 1,Expense,IAS 1
21/08/2024,CT845315,632,111,17181806.83,Giao dịch mua bán,HR,CUST0037,VEND0122,Expense,IAS 1,Expense,IAS 1
13/03/2024,CT634758,642,131,5932905.24,Giao dịch mua bán,HR,CUST0047,VEND0159,Expense,IAS 1,Expense,IAS 1
02/07/2024,CT096682,131,632,39451030.86,Giao dịch mua bán,Production,CUST0050,VEND0030,Asset,IAS 16,Asset,IAS 16
10/02/2024,CT136699,152,511,8781309.98,Giao dịch mua bán,Sales,CUST0125,VEND0036,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT941744,152,632,18492590.68,Giao dịch mua bán,Finance,CUST0079,VEND0135,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT340382,152,331,6736394.13,Giao dịch mua bán,HR,CUST0047,VEND0045,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT671470,131,642,45156690.51,Giao dịch mua bán,IT,CUST0024,VEND0148,Asset,IAS 16,Asset,IAS 16
27/09/2024,CT471990,642,152,42811158.35,Giao dịch mua bán,IT,CUST0116,VEND0032,Expense,IAS 1,Expense,IAS 1
29/06/2024,CT015339,152,642,8415144.5,Giao dịch mua bán,Sales,CUST0147,VEND0026,Asset,IAS 16,Asset,IAS 16
25/06/2024,CT945461,152,211,10050580.58,Giao dịch mua bán,HR,CUST0024,VEND0054,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT809274,632,211,2480951.74,Giao dịch mua bán,HR,CUST0154,VEND0200,Expense,IAS 1,Expense,IAS 1
25/07/2024,CT872663,211,632,43552049.75,Giao dịch mua bán,HR,CUST0079,VEND0132,Asset,IAS 16,Asset,IAS 16
09/07/2024,CT546436,214,152,18096767.39,Giao dịch mua bán,Finance,CUST0151,VEND0009,Asset,IAS 16,Asset,IAS 16
