Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
28/08/2024,CT024887,111,111,12931937.58,Giao dịch mua bán,HR,CUST0168,VEND0165,Asset,IAS 16,Asset,IAS 16
29/08/2024,CT061147,511,331,29770562.47,Giao dịch mua bán,Finance,CUST0187,VEND0128,Revenue,IFRS 15,Revenue,IFRS 15
24/09/2024,CT353150,211,156,23271455.97,Giao dịch mua bán,HR,CUST0190,VEND0125,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT869937,112,211,35237367.36,Giao dịch mua bán,Finance,CUST0106,VEND0015,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT303563,331,331,30502152.11,Giao dịch mua bán,Finance,CUST0046,VEND0118,Liability,IAS 37,Liability,IAS 37
28/11/2024,CT172009,331,112,12355377.87,Giao dịch mua bán,Sales,CUST0029,VEND0151,Liability,IAS 37,Liability,IAS 37
03/09/2024,CT091430,214,111,9559624.49đ,Giao dịch mua bán,IT,CUST0174,VEND0095,Asset,IAS 16,Asset,IAS 16
12/02/2024,CT412863,331,211,1342868.47,Giao dịch mua bán,Production,CUST0031,VEND0188,Liability,IAS 37,Liability,IAS 37
31/01/2024,CT099513,632,111,35289365.26,Giao dịch mua bán,Sales,CUST0079,VEND0001,Expense,IAS 1,Expense,IAS 1
27/04/2024,CT315852,152,131,786706.49,Giao dịch mua bán,Production,CUST0189,VEND0143,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT499693,642,642,5000367.11,Giao dịch mua bán,Finance,CUST0050,VEND0085,Expense,IAS 1,Expense,IAS 1
01/12/2024,CT035524,214,214,551707.05,Giao dịch mua bán,Finance,CUST0070,VEND0009,Asset,IAS 16,Asset,IAS 16
18/11/2024,CT833414,632,112,299893.54,Giao dịch mua bán,Finance,CUST0101,VEND0178,Expense,IAS 1,Expense,IAS 1
09/03/2024,CT978248,632,331,3920695.27,Giao dịch mua bán,IT,CUST0012,VEND0199,Expense,IAS 1,Expense,IAS 1
13/11/2024,CT638435,211,331,31817030.35,Giao dịch mua bán,Finance,CUST0114,VEND0171,Asset,IAS 16,Asset,IAS 16
10/09/2024,CT170421,156,111,11335700.98,Giao dịch mua bán,Production,CUST0070,VEND0096,Asset,IAS 16,Asset,IAS 16
06/05/2024,CT681984,331,156,35456764.66,Giao dịch mua bán,HR,CUST0146,VEND0099,Liability,IAS 37,Liability,IAS 37
31/01/2024,CT324557,214,511,24131397.07,Giao dịch mua bán,HR,CUST0012,VEND0108,Asset,IAS 16,Asset,IAS 16
30/08/2024,CT700395,211,111,25118604.08,Giao dịch mua bán,Production,CUST0029,VEND0191,Asset,IAS 16,Asset,IAS 16
24/09/2024,CT751903,152,112,10095482.95,Giao dịch mua bán,HR,CUST0082,VEND0003,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT256216,211,112,22457962.23,Giao dịch mua bán,IT,CUST0006,VEND0076,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT251815,511,632,34698269.56đ,Giao dịch mua bán,Production,CUST0048,VEND0063,Revenue,IFRS 15,Revenue,IFRS 15
25/02/2024,CT554669,112,214,22137125.7,Giao dịch mua bán,IT,CUST0009,VEND0092,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT374755,156,211,46192836.98,Giao dịch mua bán,IT,CUST0070,VEND0121,Asset,IAS 16,Asset,IAS 16
06/05/2024,CT838994,156,156,19368798.59,Giao dịch mua bán,Sales,CUST0035,VEND0171,Asset,IAS 16,Asset,IAS 16
17/05/2024,CT030985,331,211,34740987.75,Giao dịch mua bán,IT,CUST0055,VEND0153,Liability,IAS 37,Liability,IAS 37
28/01/2024,CT182441,112,632,7706799.89,Giao dịch mua bán,Sales,CUST0003,VEND0081,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT799490,211,214,10810352.08đ,Giao dịch mua bán,Sales,CUST0024,VEND0096,Asset,IAS 16,Asset,IAS 16
14/12/2024,CT488118,331,152,43031721.17,Giao dịch mua bán,Sales,CUST0054,VEND0030,Liability,IAS 37,Liability,IAS 37
26/12/2024,CT989194,131,632,46754757.16,Giao dịch mua bán,Finance,CUST0018,VEND0100,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT306314,511,111,21584291.66,Giao dịch mua bán,HR,CUST0103,VEND0108,Revenue,IFRS 15,Revenue,IFRS 15
28/01/2024,CT777995,111,156,13275140.02,Giao dịch mua bán,IT,CUST0188,VEND0146,Asset,IAS 16,Asset,IAS 16
07/09/2024,CT657146,642,111,37443733.09,Giao dịch mua bán,HR,CUST0150,VEND0168,Expense,IAS 1,Expense,IAS 1
08/05/2024,DUPLICATE,642,112,18537607.16,Giao dịch mua bán,HR,CUST0139,VEND0062,Expense,IAS 1,Expense,IAS 1
07/09/2024,CT484293,211,111,38664319.22,Giao dịch mua bán,HR,CUST0173,VEND0042,Asset,IAS 16,Asset,IAS 16
11/11/2024,CT331394,152,211,2739708.43,Giao dịch mua bán,Sales,CUST0071,VEND0101,Asset,IAS 16,Asset,IAS 16
06/04/2024,CT472055,511,214,13748043.74,Giao dịch mua bán,Sales,CUST0054,VEND0182,Revenue,IFRS 15,Revenue,IFRS 15
17/04/2024,CT435150,131,214,15354439.86,Giao dịch mua bán,IT,CUST0151,VEND0178,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT773446,131,211,47734863.66,Giao dịch mua bán,Sales,CUST0182,VEND0014,Asset,IAS 16,Asset,IAS 16
26/06/2024,CT510507,331,642,20348932.37,Giao dịch mua bán,HR,CUST0103,VEND0117,Liability,IAS 37,Liability,IAS 37
05/04/2024,CT361340,131,511,44653841.15,Giao dịch mua bán,IT,CUST0187,VEND0086,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT985110,331,642,39460680.6,Giao dịch mua bán,Production,CUST0024,VEND0123,Liability,IAS 37,Liability,IAS 37
01/11/2024,CT175864,331,156,5987337.24,Giao dịch mua bán,Production,CUST0014,VEND0071,Liability,IAS 37,Liability,IAS 37
22/06/2024,CT323896,214,152,17845527.28,Giao dịch mua bán,HR,CUST0114,VEND0002,Asset,IAS 16,Asset,IAS 16
23/11/2024,CT910213,131,511,37983799.62,Giao dịch mua bán,Production,CUST0071,VEND0185,Asset,IAS 16,Asset,IAS 16
29/04/2024,CT050652,214,642,4498823.24,Giao dịch mua bán,Sales,CUST0122,VEND0196,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT329453,152,642,39912120.14,Giao dịch mua bán,IT,CUST0133,VEND0188,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT286391,112,131,7285324.32,Giao dịch mua bán,HR,CUST0104,VEND0105,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT320080,152,214,17955911.17,Giao dịch mua bán,Production,CUST0009,VEND0174,Asset,IAS 16,Asset,IAS 16
22/06/2024,CT884939,214,111,4647061.83,Giao dịch mua bán,HR,CUST0152,VEND0135,Asset,IAS 16,Asset,IAS 16
30/08/2024,CT256205,511,632,1506798.09,Giao dịch mua bán,IT,CUST0039,VEND0012,Revenue,IFRS 15,Revenue,IFRS 15
03/08/2024,CT994832,211,211,12578414.67,Giao dịch mua bán,Finance,CUST0194,VEND0012,Asset,IAS 16,Asset,IAS 16
26/03/2024,CT163010,511,112,2029564.58,Giao dịch mua bán,HR,CUST0154,VEND0140,Revenue,IFRS 15,Revenue,IFRS 15
26/08/2024,CT167861,152,111,6713373.23,Giao dịch mua bán,Production,CUST0155,VEND0176,Asset,IAS 16,Asset,IAS 16
01/08/2024,CT598600,632,642,29347684.33,Giao dịch mua bán,IT,CUST0163,VEND0109,Expense,IAS 1,Expense,IAS 1
01/05/2024,CT571274,511,131,15537744.04,Giao dịch mua bán,Sales,CUST0042,VEND0048,Revenue,IFRS 15,Revenue,IFRS 15
23/11/2024,CT445863,131,112,48608598.17,Giao dịch mua bán,Production,CUST0103,VEND0199,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT076087,111,511,2618117.14,Giao dịch mua bán,Finance,CUST0031,VEND0145,Asset,IAS 16,Asset,IAS 16
09/10/2024,CT830767,152,111,20038763.06,Giao dịch mua bán,HR,CUST0017,VEND0161,Asset,IAS 16,Asset,IAS 16
10/04/2024,CT341656,642,152,1149758.32,Giao dịch mua bán,IT,CUST0042,VEND0036,Expense,IAS 1,Expense,IAS 1
06/12/2024,CT061347,156,642,22814404.33,Giao dịch mua bán,Finance,CUST0002,VEND0058,Asset,IAS 16,Asset,IAS 16
16/08/2024,CT277342,331,211,35243963.84,Giao dịch mua bán,Sales,CUST0187,VEND0068,Liability,IAS 37,Liability,IAS 37
12/06/2024,CT287604,156,156,30961181.31,Giao dịch mua bán,Production,CUST0007,VEND0044,Asset,IAS 16,Asset,IAS 16
04/08/2024,CT670419,331,214,11207898.91,Giao dịch mua bán,IT,CUST0045,VEND0106,Liability,IAS 37,Liability,IAS 37
17/12/2024,CT095882,111,214,23049924.76,Giao dịch mua bán,Finance,CUST0158,VEND0179,Asset,IAS 16,Asset,IAS 16
23/04/2024,CT907755,511,642,3885601.6,Giao dịch mua bán,HR,CUST0143,VEND0098,Revenue,IFRS 15,Revenue,IFRS 15
24/06/2024,CT609042,152,632,10774890.73,Giao dịch mua bán,IT,CUST0020,VEND0146,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT940694,112,214,20746920.82,Giao dịch mua bán,HR,CUST0087,VEND0169,Asset,IAS 16,Asset,IAS 16
01/03/2024,CT578719,632,111,23515062.84,Giao dịch mua bán,Finance,CUST0001,VEND0124,Expense,IAS 1,Expense,IAS 1
26/11/2024,CT068228,211,112,28651293.46,Giao dịch mua bán,Sales,CUST0156,VEND0091,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT967589,111,111,11952937.14,Giao dịch mua bán,IT,CUST0150,VEND0028,Asset,IAS 16,Asset,IAS 16
11/11/2024,CT309440,112,112,35918626.18,Giao dịch mua bán,HR,CUST0166,VEND0190,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT508597,112,112,29149648.43,Giao dịch mua bán,Sales,CUST0084,VEND0199,Asset,IAS 16,Asset,IAS 16
01/12/2024,CT900808,511,642,14022219.42,Giao dịch mua bán,IT,CUST0035,VEND0020,Revenue,IFRS 15,Revenue,IFRS 15
18/07/2024,CT156361,511,111,41895677.66,Giao dịch mua bán,Sales,CUST0082,VEND0110,Revenue,IFRS 15,Revenue,IFRS 15
07/08/2024,CT951435,152,642,48689174.19,Giao dịch mua bán,Sales,CUST0135,VEND0086,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT036341,112,152,4633095.61,Giao dịch mua bán,HR,CUST0148,VEND0076,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT985421,211,111,39153260.27,Giao dịch mua bán,Sales,CUST0020,VEND0084,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT957945,511,642,41353629.04,Giao dịch mua bán,IT,CUST0126,VEND0179,Revenue,IFRS 15,Revenue,IFRS 15
05/02/2024,CT566140,331,111,8548569.25,Giao dịch mua bán,Finance,CUST0016,VEND0033,Liability,IAS 37,Liability,IAS 37
22/10/2024,CT743282,111,331,18456027.83,Giao dịch mua bán,Sales,CUST0139,VEND0068,Asset,IAS 16,Asset,IAS 16
24/01/2024,CT612861,214,642,44203208.43,Giao dịch mua bán,Finance,CUST0158,VEND0023,Asset,IAS 16,Asset,IAS 16
14/08/2024,CT472706,214,131,31681171.53,Giao dịch mua bán,IT,CUST0073,VEND0060,Asset,IAS 16,Asset,IAS 16
22/11/2024,CT126299,331,642,34576041.77,Giao dịch mua bán,HR,CUST0084,VEND0111,Liability,IAS 37,Liability,IAS 37
08/07/2024,CT451732,642,111,23951217.23,Giao dịch mua bán,Sales,CUST0179,VEND0055,Expense,IAS 1,Expense,IAS 1
24/09/2024,CT496541,111,511,48162894.03,Giao dịch mua bán,Finance,CUST0069,VEND0120,Asset,IAS 16,Asset,IAS 16
22/07/2024,CT422431,214,152,39628756.77,Giao dịch mua bán,IT,CUST0115,VEND0040,Asset,IAS 16,Asset,IAS 16
18/10/2024,CT813287,214,331,21286488.49,Giao dịch mua bán,HR,CUST0161,VEND0017,Asset,IAS 16,Asset,IAS 16
08/04/2024,CT220546,112,214,42439753.72đ,Giao dịch mua bán,HR,CUST0181,VEND0102,Asset,IAS 16,Asset,IAS 16
07/03/2024,CT537866,214,511,30429735.5,Giao dịch mua bán,Sales,CUST0093,VEND0069,Asset,IAS 16,Asset,IAS 16
18/09/2024,CT861896,111,214,41584804.2,Giao dịch mua bán,Finance,CUST0162,VEND0171,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT115211,214,642,32076150.04,Giao dịch mua bán,IT,CUST0150,VEND0057,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT273427,642,642,31065565.98,Giao dịch mua bán,HR,CUST0169,VEND0030,Expense,IAS 1,Expense,IAS 1
15/05/2024,CT288116,642,331,43696664.39,Giao dịch mua bán,Sales,CUST0026,VEND0173,Expense,IAS 1,Expense,IAS 1
31/03/2024,CT713092,152,131,37833910.28,Giao dịch mua bán,Sales,CUST0024,VEND0122,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT887618,111,642,46144351.61,Giao dịch mua bán,Finance,CUST0120,VEND0070,Asset,IAS 16,Asset,IAS 16
29/09/2024,CT084838,111,156,43930203.94,Giao dịch mua bán,Sales,CUST0116,VEND0031,Asset,IAS 16,Asset,IAS 16
03/11/2024,CT728085,214,511,9094767.03,Giao dịch mua bán,IT,CUST0123,VEND0156,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT351705,152,112,14044521.77,Giao dịch mua bán,Sales,CUST0166,VEND0191,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT690237,214,131,3418808.34,Giao dịch mua bán,IT,CUST0096,VEND0183,Asset,IAS 16,Asset,IAS 16
20/03/2024,CT912543,632,211,1228895.98,Giao dịch mua bán,Sales,CUST0033,VEND0159,Expense,IAS 1,Expense,IAS 1
02/01/2024,CT648111,131,112,33807674.89,Giao dịch mua bán,Finance,CUST0089,VEND0101,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT056910,156,131,45531180.04,Giao dịch mua bán,Sales,CUST0195,VEND0102,Asset,IAS 16,Asset,IAS 16
29/05/2024,CT575090,152,156,33332089.37,Giao dịch mua bán,Finance,CUST0028,VEND0157,Asset,IAS 16,Asset,IAS 16
12/01/2024,CT182906,632,331,18693894.69,Giao dịch mua bán,Finance,CUST0138,VEND0060,Expense,IAS 1,Expense,IAS 1
27/05/2024,CT489810,152,131,19185096.67,Giao dịch mua bán,HR,CUST0125,VEND0100,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT612330,211,642,28565865.06,Giao dịch mua bán,IT,CUST0179,VEND0158,Asset,IAS 16,Asset,IAS 16
28/04/2024,CT510495,131,152,5423671.7,Giao dịch mua bán,Finance,CUST0143,VEND0174,Asset,IAS 16,Asset,IAS 16
12/03/2024,CT619335,511,111,26196694.97,Giao dịch mua bán,IT,CUST0169,VEND0176,Revenue,IFRS 15,Revenue,IFRS 15
12/12/2024,CT517264,214,632,42090809.22,Giao dịch mua bán,IT,CUST0181,VEND0034,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT986725,331,642,27946147.88,Giao dịch mua bán,Finance,CUST0125,VEND0073,Liability,IAS 37,Liability,IAS 37
28/04/2024,CT110505,632,131,18518296.72,Giao dịch mua bán,Finance,CUST0138,VEND0122,Expense,IAS 1,Expense,IAS 1
03/11/2024,CT954556,214,156,34056900.28,Giao dịch mua bán,IT,CUST0169,VEND0052,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT725053,211,211,18197173.64,Giao dịch mua bán,IT,CUST0182,VEND0045,Asset,IAS 16,Asset,IAS 16
24/01/2024,CT985611,131,331,450620.43,Giao dịch mua bán,Production,CUST0023,VEND0177,Asset,IAS 16,Asset,IAS 16
29/05/2024,CT221853,331,211,34545900.22,Giao dịch mua bán,IT,CUST0008,VEND0021,Liability,IAS 37,Liability,IAS 37
23/11/2024,CT390103,211,112,47693802.51,Giao dịch mua bán,Production,CUST0110,VEND0150,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT781615,511,111,46916001.79,Giao dịch mua bán,Production,CUST0009,VEND0150,Revenue,IFRS 15,Revenue,IFRS 15
01/03/2024,CT828570,214,632,37571728.2,Giao dịch mua bán,Sales,CUST0121,VEND0200,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT499883,331,511,41703296.07,Giao dịch mua bán,IT,CUST0070,VEND0153,Liability,IAS 37,Liability,IAS 37
13/09/2024,CT392208,331,211,9622301.13,Giao dịch mua bán,IT,CUST0185,VEND0084,Liability,IAS 37,Liability,IAS 37
26/05/2024,CT345652,331,214,22376407.17,Giao dịch mua bán,HR,CUST0198,VEND0172,Liability,IAS 37,Liability,IAS 37
19/04/2024,CT684108,156,642,365389.77,Giao dịch mua bán,HR,CUST0131,VEND0094,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT928231,331,211,41562953.08,Giao dịch mua bán,Production,CUST0039,VEND0042,Liability,IAS 37,Liability,IAS 37
11/11/2024,CT539143,152,111,1200107.18,Giao dịch mua bán,Sales,CUST0080,VEND0085,Asset,IAS 16,Asset,IAS 16
14/03/2024,CT780938,156,112,4102986.29,Giao dịch mua bán,Production,CUST0118,VEND0041,Asset,IAS 16,Asset,IAS 16
08/06/2024,CT450729,632,632,25328307.16,Giao dịch mua bán,Production,CUST0148,VEND0005,Expense,IAS 1,Expense,IAS 1
14/01/2024,CT284803,642,331,37167876.92,Giao dịch mua bán,Production,CUST0184,VEND0195,Expense,IAS 1,Expense,IAS 1
30/07/2024,CT335510,131,214,33864943.6,Giao dịch mua bán,Finance,CUST0161,VEND0041,Asset,IAS 16,Asset,IAS 16
10/10/2024,CT234389,214,211,24664315.6,Giao dịch mua bán,Finance,CUST0079,VEND0042,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT600214,511,111,3192431.41,Giao dịch mua bán,Sales,CUST0176,VEND0144,Revenue,IFRS 15,Revenue,IFRS 15
22/02/2024,CT069533,211,112,15418469.72,Giao dịch mua bán,IT,CUST0059,VEND0118,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT357499,111,156,35212901.26,Giao dịch mua bán,HR,CUST0083,VEND0139,Asset,IAS 16,Asset,IAS 16
19/01/2024,CT758002,211,152,45751929.13,Giao dịch mua bán,Production,CUST0186,VEND0168,Asset,IAS 16,Asset,IAS 16
07/07/2024,CT189834,632,156,27086805.39đ,Giao dịch mua bán,Sales,CUST0062,VEND0111,Expense,IAS 1,Expense,IAS 1
04/05/2024,CT421669,111,111,26453642.49,Giao dịch mua bán,HR,CUST0137,VEND0015,Asset,IAS 16,Asset,IAS 16
02/08/2024,CT084064,632,214,15055144.7,Giao dịch mua bán,HR,CUST0185,VEND0160,Expense,IAS 1,Expense,IAS 1
23/10/2024,CT452518,156,511,4719958.15đ,Giao dịch mua bán,Finance,CUST0189,VEND0079,Asset,IAS 16,Asset,IAS 16
22/07/2024,CT346324,156,214,21822663.33,Giao dịch mua bán,Production,CUST0003,VEND0099,Asset,IAS 16,Asset,IAS 16
06/09/2024,CT942256,214,111,9570624.27,Giao dịch mua bán,Finance,CUST0192,VEND0038,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT750258,214,642,22075797.21,Giao dịch mua bán,HR,CUST0067,VEND0165,Asset,IAS 16,Asset,IAS 16
04/05/2024,CT672225,156,112,10281349.17,Giao dịch mua bán,Finance,CUST0005,VEND0055,Asset,IAS 16,Asset,IAS 16
13/06/2024,CT533034,112,214,20634016.26,Giao dịch mua bán,HR,CUST0045,VEND0083,Asset,IAS 16,Asset,IAS 16
18/12/2024,CT423154,152,111,47638150.36,Giao dịch mua bán,Production,CUST0040,VEND0184,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT496722,632,131,26092636.38,Giao dịch mua bán,Finance,CUST0009,VEND0133,Expense,IAS 1,Expense,IAS 1
19/03/2024,CT863717,131,152,12925373.28,Giao dịch mua bán,HR,CUST0061,VEND0167,Asset,IAS 16,Asset,IAS 16
10/01/2024,CT454863,331,214,6862231,Giao dịch mua bán,IT,CUST0061,VEND0188,Liability,IAS 37,Liability,IAS 37
02/10/2024,CT680502,211,632,854667.43,Giao dịch mua bán,IT,CUST0054,VEND0076,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT068076,632,131,8706915.55,Giao dịch mua bán,IT,CUST0112,VEND0039,Expense,IAS 1,Expense,IAS 1
16/08/2024,CT071079,632,111,40815135.3,Giao dịch mua bán,Production,CUST0165,VEND0002,Expense,IAS 1,Expense,IAS 1
14/07/2024,CT120352,112,152,28093169.35,Giao dịch mua bán,Finance,CUST0185,VEND0153,Asset,IAS 16,Asset,IAS 16
19/11/2024,CT098717,211,111,3509317.82,Giao dịch mua bán,HR,CUST0059,VEND0054,Asset,IAS 16,Asset,IAS 16
16/12/2024,CT198679,632,211,21241011.72,Giao dịch mua bán,Production,CUST0002,VEND0106,Expense,IAS 1,Expense,IAS 1
03/10/2024,CT655648,131,111,15592921.54,Giao dịch mua bán,IT,CUST0175,VEND0162,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT585043,511,156,43025425.89,Giao dịch mua bán,Sales,CUST0031,VEND0084,Revenue,IFRS 15,Revenue,IFRS 15
12/04/2024,CT835303,214,214,19327637.05,Giao dịch mua bán,Production,CUST0119,VEND0139,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT245350,642,156,45235113.07,Giao dịch mua bán,IT,CUST0005,VEND0154,Expense,IAS 1,Expense,IAS 1
22/11/2024,CT787750,331,214,25690707.45,Giao dịch mua bán,Finance,CUST0189,VEND0156,Liability,IAS 37,Liability,IAS 37
18/07/2024,CT117340,632,632,20325341.79,Giao dịch mua bán,Production,CUST0101,VEND0114,Expense,IAS 1,Expense,IAS 1
23/05/2024,CT835036,214,112,37425426.29,Giao dịch mua bán,Production,CUST0054,VEND0050,Asset,IAS 16,Asset,IAS 16
06/11/2024,CT033567,642,632,40302536.85,Giao dịch mua bán,IT,CUST0081,VEND0138,Expense,IAS 1,Expense,IAS 1
29/11/2024,CT285707,156,632,39435461.68,Giao dịch mua bán,Production,CUST0068,VEND0057,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT559881,211,214,17645850.48,Giao dịch mua bán,Finance,CUST0091,VEND0192,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT435979,211,111,27173753.97,Giao dịch mua bán,Sales,CUST0175,VEND0081,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT289544,214,214,41419841.98,Giao dịch mua bán,Production,CUST0187,VEND0154,Asset,IAS 16,Asset,IAS 16
20/11/2024,CT835442,331,632,10940763.15,Giao dịch mua bán,HR,CUST0184,VEND0040,Liability,IAS 37,Liability,IAS 37
14/01/2024,CT467620,156,642,3137675.91,Giao dịch mua bán,Production,CUST0079,VEND0036,Asset,IAS 16,Asset,IAS 16
06/05/2024,CT558517,152,331,6704639.27,Giao dịch mua bán,Production,CUST0060,VEND0053,Asset,IAS 16,Asset,IAS 16
24/04/2024,CT560476,642,211,6573076.94,Giao dịch mua bán,HR,CUST0059,VEND0054,Expense,IAS 1,Expense,IAS 1
25/12/2024,CT293513,331,331,36800387.34,Giao dịch mua bán,Finance,CUST0115,VEND0041,Liability,IAS 37,Liability,IAS 37
24/03/2024,CT578319,112,131,36911077.37,Giao dịch mua bán,HR,CUST0070,VEND0174,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT729455,214,152,27091805.52,Giao dịch mua bán,Finance,CUST0129,VEND0110,Asset,IAS 16,Asset,IAS 16
07/08/2024,CT494726,152,214,34790308.81,Giao dịch mua bán,Sales,CUST0151,VEND0096,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT157819,111,112,25365450.55,Giao dịch mua bán,Production,CUST0061,VEND0008,Asset,IAS 16,Asset,IAS 16
23/03/2024,CT341220,131,632,37146173.31,Giao dịch mua bán,Sales,CUST0017,VEND0025,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT789219,632,111,45272717.55,Giao dịch mua bán,Production,CUST0144,VEND0155,Expense,IAS 1,Expense,IAS 1
02/12/2024,CT866984,112,331,3225396.7,Giao dịch mua bán,HR,CUST0032,VEND0030,Asset,IAS 16,Asset,IAS 16
15/02/2024,CT302116,214,642,13490205.03,Giao dịch mua bán,IT,CUST0143,VEND0047,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT380364,642,632,27706977.36,Giao dịch mua bán,Production,CUST0101,VEND0173,Expense,IAS 1,Expense,IAS 1
07/03/2024,CT880382,642,511,26160850.93,Giao dịch mua bán,Sales,CUST0030,VEND0051,Expense,IAS 1,Expense,IAS 1
14/10/2024,CT045352,152,632,47810281.33,Giao dịch mua bán,HR,CUST0129,VEND0109,Asset,IAS 16,Asset,IAS 16
18/06/2024,CT784742,156,511,39929296.48,Giao dịch mua bán,Production,CUST0143,VEND0058,Asset,IAS 16,Asset,IAS 16
12/10/2024,CT841497,156,642,4212182.88,Giao dịch mua bán,Production,CUST0062,VEND0165,Asset,IAS 16,Asset,IAS 16
03/09/2024,CT440564,632,632,47967543.61,Giao dịch mua bán,Finance,CUST0058,VEND0062,Expense,IAS 1,Expense,IAS 1
31/12/2024,CT557519,156,642,22738955.21,Giao dịch mua bán,Finance,CUST0041,VEND0186,Asset,IAS 16,Asset,IAS 16
13/12/2024,CT651205,214,112,20700477.02,Giao dịch mua bán,Sales,CUST0034,VEND0005,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT071120,131,632,30744995.37,Giao dịch mua bán,Production,CUST0175,VEND0107,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT279117,156,642,49598084.77,Giao dịch mua bán,Finance,CUST0166,VEND0032,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT853784,632,111,48741642.61,Giao dịch mua bán,Production,CUST0042,VEND0061,Expense,IAS 1,Expense,IAS 1
30/01/2024,CT769309,642,642,12374122.08,Giao dịch mua bán,HR,CUST0183,VEND0034,Expense,IAS 1,Expense,IAS 1
24/05/2024,DUPLICATE,211,152,25833905.74,Giao dịch mua bán,Production,CUST0004,VEND0010,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT243768,131,632,15690380.35,Giao dịch mua bán,Production,CUST0061,VEND0145,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT447239,511,511,2171150.18,Giao dịch mua bán,HR,CUST0135,VEND0147,Revenue,IFRS 15,Revenue,IFRS 15
04/06/2024,CT122686,632,111,36299490.59,Giao dịch mua bán,Finance,CUST0198,VEND0134,Expense,IAS 1,Expense,IAS 1
28/11/2024,CT255691,511,632,2948820.05,Giao dịch mua bán,Production,CUST0154,VEND0083,Revenue,IFRS 15,Revenue,IFRS 15
13/10/2024,CT063003,642,214,41422858.58,Giao dịch mua bán,HR,CUST0034,VEND0138,Expense,IAS 1,Expense,IAS 1
13/07/2024,CT844003,214,112,11536642.25,Giao dịch mua bán,HR,CUST0101,VEND0153,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT912055,214,511,36220292.05,Giao dịch mua bán,Finance,CUST0070,VEND0027,Asset,IAS 16,Asset,IAS 16
01/07/2024,CT705340,156,152,36520274.64,Giao dịch mua bán,Production,CUST0043,VEND0151,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT043429,331,214,48024708.18,Giao dịch mua bán,Sales,CUST0011,VEND0061,Liability,IAS 37,Liability,IAS 37
21/03/2024,CT243677,111,211,41579302.79,Giao dịch mua bán,Production,CUST0017,VEND0038,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT178604,112,211,8044636.63,Giao dịch mua bán,IT,CUST0155,VEND0182,Asset,IAS 16,Asset,IAS 16
